seed,replica,modelo,t,n_shocks,pib_usd_mm,crecimiento_pib,inflacion,deuda_pib,balance_fiscal_pib,pobreza_general,homicidios_100k,aprobacion_presidencial,indice_protesta,confianza_institucional,presup_salud,presup_educacion,presup_seguridad,presup_infraestructura,presup_agro_desarrollo_rural,presup_proteccion_social,presup_servicio_deuda,presup_justicia,presup_otros,delta_iva_pp,delta_isr_pp,n_reformas,ind_bienestar,ind_gobernabilidad,ind_desarrollo_humano,ind_estabilidad_macro,ind_estres_social
2,0,claude-haiku-4-5,2,1,124371.0903408784,3.1034642225142073,3.4738165601676263,37.95245545491304,-3.0749944159755467,51.57328826322146,15.50960347029963,40.336079824720635,32.628950145063854,26.01496576860036,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.0,2.0,2,59.122261193670425,38.99578676923135,68.88728617237038,71.91536119165907,34.698993123901474
2,0,claude-haiku-4-5,3,3,127254.107285663,2.318076441143021,3.5127499525215655,42.761475387094265,-4.809019932181226,50.50288287925072,15.999241617375567,31.92223408021512,39.99751811126114,23.808143835653212,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,59.74822490533637,33.66598912983791,69.27011153228057,67.641654988283,35.91626192673272
2,0,claude-haiku-4-5,4,3,131888.24066515846,3.641637569381264,3.745809252550005,49.48939604264063,-6.727920655546363,49.26606973013644,14.981990606355149,24.025700779408666,43.227585260403536,25.329413531119606,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.5,2,60.4594725966384,30.501541161571602,69.80955967169105,67.27784909502728,35.62540343508171
2,0,claude-haiku-4-5,5,1,134692.22920858988,2.126033776241103,3.5876052251022363,57.203905794766186,-7.714509752125561,49.14903990172052,14.200050166092323,19.713716239503135,42.51199278975423,26.167811634323996,10.0,10.0,8.0,22.0,18.0,10.0,10.0,7.0,5.0,0.0,1.0,2,60.51945038370156,29.33239736767049,70.06592019374203,61.53946593544181,35.267919544503414
2,0,claude-haiku-4-5,6,1,139284.63955979107,3.409558501024727,4.115450595274459,64.62741706248043,-7.423511267714244,47.570543192281086,13.426009103480228,14.489873834095953,35.57732082439017,27.265507439482814,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.0,2,61.405810899670215,28.618140678777216,70.57805053855382,63.10907696074663,32.34642089647685
2,0,claude-haiku-4-5,7,0,144755.75387789926,3.928009818885726,3.8079228796166467,73.02770182673522,-8.400284764254794,46.87484136158364,14.05950436915664,12.832130134769397,31.877537380081776,28.354084269226107,10.0,10.0,8.0,22.0,18.0,10.0,10.0,7.0,5.0,0.0,1.5,2,61.762358087902655,28.434934181948645,71.04755165250106,61.092195661047256,31.947861381576132
2,0,gpt-4o-mini,0,1,117972.13705985491,2.5844670085694803,3.961833129449562,30.940662382919708,-2.4406623829197076,53.308283621423506,16.359115946913818,46.30361753485225,31.612793891739337,26.025340102570844,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-1.0,0.0,2,58.24855226306807,42.549790605125665,68.26432605795061,72.89962576395365,36.16640626341129
2,0,gpt-4o-mini,1,1,120786.40299838202,2.385534422504568,3.568895580035412,33.7713610389375,-2.830698656017792,51.73277506836483,15.841269959050543,44.395972146889136,31.49985417976714,26.837199413936585,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,59.30361944412968,42.06016711056884,68.88304003139226,71.39725147659449,34.82914018517057
2,0,gpt-4o-mini,2,1,124671.61509223001,3.2165972306502453,3.510254116692694,36.97404215409944,-3.2026811151619436,49.83644171037385,15.631169431192232,45.58357099413813,27.644894123924804,27.77659867104117,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,60.523109337719106,43.29525111979106,69.60026752183454,72.26413902875899,32.81349100086439
2,0,gpt-4o-mini,3,3,127526.07418018047,2.2895821842355786,3.5262264166749064,41.25859821115781,-4.284556057058367,48.22600931632072,16.159703152904807,39.10007166244222,36.85032106812094,28.29698352565567,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,61.59607498729038,39.13523495879362,70.20755593989107,68.70021641948826,34.122182340446884
2,0,gpt-4o-mini,4,3,132250.44364540032,3.7046302064822063,3.769611458777081,46.50825572787122,-5.249657516713411,46.41714874422111,15.182610707463352,33.285777112387635,41.412899379368234,29.163825058751982,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,62.77073507811048,36.460075169510205,70.98226546757854,70.19975757529984,33.80516689844602
2,0,gpt-4o-mini,5,1,134916.48914478754,2.015906658533127,3.5739546717022717,52.185515052934626,-5.677259325063406,45.538663407002986,14.415852877907987,33.151724755291596,37.52535919298722,29.39402329749912,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.4685778610538,36.029079628111745,71.55690687573794,65.3375985440729,32.41097563774802
2,0,gpt-4o-mini,6,1,139617.56917539827,3.4844369731306086,4.127376438776975,58.00178804637613,-5.8162729934415,43.3839592323265,13.677527743422937,30.29309770312626,31.664048683156373,30.030250894813435,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.82048279819455,36.16372436125097,72.30571492690973,67.08129342650372,30.07763702989469
2,0,gpt-4o-mini,7,0,144962.07762750625,3.8279626866972785,3.790265992695306,64.79983924957702,-6.798051203200894,41.92327389789501,14.324700536842771,33.08976943998028,24.570629074557594,30.674102066600604,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.81670307970974,38.06927286340784,73.09490811818335,64.56635591588051,28.3269203722364
3,0,claude-haiku-4-5,0,2,117393.07542160654,2.0809351492230705,3.9220454495108177,30.91950187483901,-2.4195018748390105,54.42272260583705,16.52433280787054,40.79008736675299,39.78353113185112,25.874280544766922,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.5,2.0,2,57.507164188318036,38.7862736657802,67.97650767280966,71.67674975428118,38.19936677096756
3,0,claude-haiku-4-5,1,0,121231.47609773125,3.269699394397357,3.8332013076255698,33.2406072182516,-2.32110534341259,52.76190840634941,17.012323160410315,44.601766447296,32.52587396483787,26.97404828137109,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.0,2,58.4357124179364,41.664394060291386,68.4721457206195,74.18744173695488,36.280471245990846
3,0,claude-haiku-4-5,2,1,125821.88345308944,3.7864814511188514,3.9326436139489345,34.90875566550815,-1.668148447256555,51.37845909932459,17.290566073247657,42.73959190398969,36.42974003099491,28.06388547450108,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,59.22211114016757,40.0199566671766,69.02861230290534,76.8861481541412,36.10669701489895
3,0,claude-haiku-4-5,3,0,130021.44718916944,3.3377053504732572,4.344627061801997,36.983128923778395,-2.07437325827024,50.01395649792972,17.232529475127354,48.691273375332194,29.907811731467238,28.855614258467895,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.5,2,59.998799675763394,43.68712808328604,69.53227245509426,75.19259039301741,34.174376947213666
3,0,claude-haiku-4-5,4,0,134280.1231587582,3.2753642277129504,3.8870654687902504,38.82455958011011,-1.8414306563317182,48.75558517842839,17.185677597564936,50.930297432487265,23.46190469974522,29.509881388011596,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,2.0,2,60.721095929388774,45.2489130843023,70.02857893845572,76.14308778267775,32.447781544956285
3,0,claude-haiku-4-5,5,1,137906.00552189138,2.700237591267574,3.6022635467862814,41.203886362552765,-2.3793267824426505,47.98711537325761,17.48779316591612,49.26740328208811,21.09979658087181,29.893470457190126,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.5,2,61.19231765691974,44.820598412983685,70.45683417998619,73.99672706589972,31.56729299785799
3,0,claude-haiku-4-5,6,2,141905.76928544004,2.900355026898177,3.7745081532161997,46.15596109446602,-4.952074731913254,47.167633292545325,16.199376075239655,44.91460083007221,28.0863242699139,30.27955639668106,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,61.68968317566575,42.71251517007087,70.90881123728465,69.93444214729567,32.3231502816801
3,0,claude-haiku-4-5,7,3,146210.93672001327,3.0338212859503217,4.027226564595259,52.7167427712611,-6.560781676795082,45.641192822753005,16.357321305850242,40.742411854111594,37.748036358033154,30.647769322963995,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.5,2,62.719602964053344,39.576678476202126,71.60444082717534,66.68766345939517,33.07082455251292
3,0,gpt-4o-mini,0,2,117595.47542160653,2.2569351492230707,3.9660454495108177,30.93440187483901,-2.43440187483901,53.81112260583705,16.565582807870534,42.46520736675299,38.53889113185112,25.92708054476692,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,57.99084728355613,40.47771526578019,68.22535668610196,72.06450144425786,37.636982770967556
3,0,gpt-4o-mini,1,0,121480.47643094885,3.3036993943973574,3.8661570576255695,34.1045072182516,-3.1701053434125894,51.58840840634941,17.09492524242998,48.002221847296,32.99852996483787,27.029128281371086,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,59.37760735841259,43.488116232291375,68.95286323779366,72.93405032961223,35.77471397333074
3,0,gpt-4o-mini,2,1,126035.52395321391,3.749612823468156,3.9420020306248458,37.170342528273224,-3.0658353100216242,49.66786311900233,17.415781565250366,47.95624545288807,36.147259238866006,28.09964288620587,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,60.609505865797004,43.24208031490352,69.7328573351492,74.3595109615126,35.176770504334996
3,0,gpt-4o-mini,3,0,130203.57887701232,3.3070477219943393,4.342618724698223,40.51046841215643,-3.3401258838832004,47.764090687575084,17.401096597805182,54.34417794174506,28.76775673401582,28.87681076987329,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,61.832808284522514,46.95302759969886,70.46075885515742,72.52911946393108,32.79887678007627
3,0,gpt-4o-mini,4,0,134526.3914451898,3.3200412810931663,3.8976354762784022,44.73068398876308,-4.220215576606657,45.94008239939068,17.397494611053258,58.66018507540726,23.366656840296432,29.541301538720248,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.01523157983607,49.691165483695855,71.19019297259908,71.52629315145127,30.993043657444133
3,0,gpt-4o-mini,5,1,138230.2646395711,2.753268823010373,3.6219102291260654,49.93599256830639,-5.20530857954331,44.60305166310992,17.742786190411838,59.18490193703722,21.665210416281273,29.936086954815323,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.948078879799,49.520344606403185,71.8525961499324,68.09481658149363,29.95489935484278
3,0,gpt-4o-mini,6,2,142218.0928944971,2.8849168923492017,3.782154514474723,56.0155929107752,-6.079600342468812,43.23897292948978,16.498343575674657,55.60399540135112,26.995461884789727,30.311148979297784,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.89478827839837,47.857958341144375,72.53060196463181,65.91505448487791,30.102800343898892
3,0,gpt-4o-mini,7,3,146581.42296027532,3.068055531454152,4.040742638515559,63.26547677357546,-7.249883862800257,41.70055047377112,16.656587773785677,52.22623915880256,35.24454639108485,30.684893291839362,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.93084883457323,45.18817663663793,73.23027979257489,63.15410345735882,31.155478297143034
4,0,claude-haiku-4-5,0,1,118611.57753596036,3.14050220518291,3.879510738181743,31.250185037376397,-2.750185037376398,53.63484128182534,17.003884337381624,47.55813802803199,33.30033214559389,26.192150661554873,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.0,1.5,2,57.91095336687403,42.410080294201784,68.1023413260555,73.30202925399534,36.70545134313515
4,0,claude-haiku-4-5,1,1,122662.13518986566,3.4149766304872533,3.9997385204176252,34.913777012459356,-3.663591975082957,52.3329530025334,17.071023854849432,48.04897762759263,39.418823255378925,27.287821051467816,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.0,-1.0,2,58.655552062392104,41.51596417163399,68.61511013212025,72.4212609116408,36.83734836733627
4,0,claude-haiku-4-5,2,2,126916.1412056339,3.468067802002291,4.1012736110392165,39.673800582587006,-4.760023570127648,51.40921727239486,17.226736060588472,42.85136153176603,44.6824980033102,28.23506823434833,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,59.20634757646906,39.292692899353156,69.1341333236564,70.46625480531466,37.923860705763005
4,0,claude-haiku-4-5,3,0,131531.4836447859,3.636529124907814,4.201383770067544,44.362750405819085,-4.688949823232078,49.78892660025831,17.19680924503722,45.627664631454934,34.644029094963344,29.090766736668424,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.5,2.0,2,60.28436559355809,41.91642668347662,69.90083795473232,70.37138888720905,34.82718103796972
4,0,claude-haiku-4-5,4,0,136176.803514066,3.531717076821896,4.031363034561211,49.76170780716615,-5.3989574013470625,48.5323348422453,16.62908196021687,49.12043262008003,26.399020486512033,29.78666684921473,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,-0.5,0.0,2,61.0057498219207,44.862037754738644,70.42735509649256,68.80427379206765,32.70900010613706
4,0,claude-haiku-4-5,5,2,139890.85441976515,2.7273741267656373,3.9396488824910594,57.65508964803733,-7.8933818408711875,46.000785140950946,16.5765160164985,44.37421758155601,29.374160547526138,30.13687905986221,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-1.0,1.5,2,62.5507880914531,42.66344925269654,71.08668693922881,62.4834344745951,32.02573416971821
4,0,claude-haiku-4-5,6,2,142963.5298972967,2.196480599304587,3.4697594018096227,67.65508964803733,-10.0,44.87833350298223,16.283835868191048,38.929118644260434,30.35188228128583,30.275291380674254,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,-0.5,2.0,2,63.20342550829302,40.35716977921537,71.45502185244027,58.5418790255668,31.392610445524227
4,0,claude-haiku-4-5,7,1,147141.8201120603,2.922626643148228,3.4550113362214256,77.65508964803733,-10.0,44.15232649546831,17.09061765569966,37.97858012608442,26.961832760301483,30.610785666517582,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.0,2,63.65288505202485,40.68643837602022,71.90963612205842,57.41373361595245,30.56302820642746
4,0,gpt-4o-mini,0,1,118727.72753596035,3.24150220518291,3.904760738181743,30.750085037376397,-2.2500850373763983,53.04949128182534,17.04513433738162,49.205508028031986,32.06619214559389,26.222450661554873,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,58.38118333711213,44.08377689420179,68.34212562236975,74.34532290201399,36.15921109313514
4,0,gpt-4o-mini,1,1,122909.29035368546,3.521976630487253,4.040522786042624,33.58787701245935,-2.8377919750829568,51.1601530025334,17.15482481569288,49.951780215092626,34.90068425537892,27.345676051467816,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,59.59708825286829,44.164308524883985,69.09535338311848,74.01749387406718,35.33420622095074
4,0,gpt-4o-mini,2,2,127111.76439221577,3.4191671162018835,4.111867935019989,36.67699065116704,-3.0891136387076887,49.703532512425,17.353298382029884,45.062375269175185,40.15980594932225,28.26957477860821,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,60.59122530166789,41.2730337570693,69.83647310733453,73.38227384399502,36.148968388862016
4,0,gpt-4o-mini,3,0,131829.68921511786,3.7116350681314367,4.226443519970164,40.605019948656796,-3.9280292974897573,48.05695476016018,17.323498128800072,49.702577908573424,32.10695211303433,29.14262908225641,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,61.68271544732265,44.477039786289836,70.61200571867573,72.45110865660072,33.435390335052375
4,0,gpt-4o-mini,4,0,136431.6358286821,3.4908271732741882,4.035535840148037,45.28964581461631,-4.6846258659595135,46.26467446838887,16.798889555976075,53.62509477572649,23.3354409023298,29.8184828719002,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,62.8488781444745,47.55990674267778,71.36156622953851,70.81078864167428,30.93968842120716
4,0,gpt-4o-mini,5,2,140163.9174992192,2.7356423954512694,3.944653158771012,50.947869293231385,-5.658223478615075,43.730230873054545,16.746493419853465,50.8331213041006,27.86189619381268,30.16640315975055,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.39539953470238,45.614675748407514,72.02187884447171,67.23242376172465,30.5651939001026
4,0,gpt-4o-mini,6,2,143194.14201786817,2.1619148299460655,3.464550508724554,58.19348743533466,-7.2456181421032735,42.069877254361316,16.495424538990612,47.436597846318,29.94307508118103,30.290017134771787,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.49394981190171,44.22948705489122,72.61394858745899,61.860827990381125,30.179960499618566
4,0,gpt-4o-mini,7,1,147341.55094287754,2.8963537659884557,3.446229818167528,67.02095363824687,-8.827466202912206,40.80306575385332,17.343127504840496,48.64980025232821,27.274642343566402,30.615420694352554,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,66.3908097535311,45.231527268952796,73.29330893239268,60.00710699120812,29.45378729468844
5,0,claude-haiku-4-5,0,1,118296.4676597976,2.8664936172153244,4.149231783872969,29.715227369842836,-1.2152273698428362,54.84442023511272,17.147796301012274,43.63175426266764,33.297711200768326,26.109948085164596,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.0,1.5,2,57.29104415331425,40.8978969609896,68.0699245600222,75.00199760542498,37.3055225571266
5,0,claude-haiku-4-5,1,1,121050.76713503845,2.328302382757343,3.862590378818205,31.20436649815999,-1.489139128317154,54.00752333071705,16.301396847011482,40.573758198517616,33.77379067534023,26.89194658721711,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,57.79733476919798,39.685713000455955,68.45396774937491,74.02219377150817,36.86053611804254
5,0,claude-haiku-4-5,2,5,122845.11658507671,1.4823115065735875,3.480239284736324,34.827875390878745,-3.623508892718755,52.821816450139195,16.598336159669106,31.724430332863136,57.61840309743515,27.30284805110662,12.0,12.0,8.0,8.0,8.0,22.0,6.0,18.0,6.0,0.0,2.5,2,58.52881906930365,32.21282078447946,68.7989891883236,68.71357863172412,41.1474782104463
5,0,claude-haiku-4-5,3,2,127387.66106878461,3.6977818980390116,3.8204959765324746,38.04912404380274,-3.221248652924,50.7554446155844,16.293014480539423,27.40693566261762,57.84563070601985,28.31675541285233,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,2.0,2,59.665215586893936,30.610402832975986,69.34503683103121,74.15620151335912,39.84882412398448
5,0,claude-haiku-4-5,4,1,131476.47295433862,3.2097393509299166,4.113900231714423,42.65896137671383,-4.609837332911092,49.25116966238273,16.692722362589414,21.847773210288135,51.227656021683735,29.032163906203454,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,-1.0,2,60.51353745279075,29.706988165832595,69.83359750127967,70.99124936739038,38.02057027529435
5,0,claude-haiku-4-5,5,1,135462.72821670605,3.0319152718310614,4.195073588058868,48.251498526421656,-5.592537149707821,48.2659930990752,17.38182345148039,19.07474113198417,45.07543449482215,29.586913901822253,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,2.0,2,61.0958213938668,29.369277409639636,70.30114452047187,68.49239845836317,36.30799269504218
5,0,claude-haiku-4-5,6,0,140641.64103727232,3.8231275043282302,4.16679484617879,53.67645397830442,-5.424955451882769,47.60646486512596,16.404134978518734,18.53836189874271,37.02984327251274,27.295815067847382,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,2.0,2,61.511210566146744,29.04944809615622,70.86191306888529,69.28187237186106,33.89375972517636
5,0,claude-haiku-4-5,7,1,143784.93028798612,2.234963434393348,3.727199789228526,61.19373683108377,-7.517282852779347,46.62849311918034,15.570218346284175,19.380745497675395,34.62414962984361,27.87193183798828,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,-1.0,2,62.08980203832481,29.593124712995117,71.23483580444993,61.3185406495647,32.7244482138783
5,0,gpt-4o-mini,0,1,118412.61765979763,2.9674936172153243,4.174481783872968,30.415127369842835,-1.9151273698428364,54.25907023511272,17.18904630101227,45.27912426266764,32.06357120076832,26.140248085164597,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,57.76127412355234,42.121593560989595,68.30974061147121,74.02476095041332,36.7592823071266
5,0,gpt-4o-mini,1,1,121118.70403266234,2.285302382757343,3.8658746444432053,32.80346649815999,-2.388339128317154,52.88722333071705,16.385557587764,43.92106078601761,34.276651675340226,26.90480158721711,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,58.71196470967416,41.45856735370595,68.9165191606139,72.31901842167571,36.38980139829338
5,0,gpt-4o-mini,2,5,122945.67183387006,1.5084109558462837,3.4887375881142795,36.34856544595148,-3.5450989477914856,51.29238164289375,16.788540140667948,36.883870963746205,55.43406102453697,27.321604635888427,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,59.77694012230266,35.6822083746827,69.43038847678113,68.50468385769409,39.955763500989974
5,0,gpt-4o-mini,3,2,127551.32380366199,3.7460871140021004,3.837465913393148,40.3040736323519,-3.955508186400421,48.659102982751875,16.524904505918432,34.4962212785602,57.150403290923386,28.347190074705793,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,61.374114483244405,34.6030941833468,70.2099684556242,72.7123789902107,38.66553254252612
5,0,gpt-4o-mini,4,1,131622.0381203053,3.191432433041085,4.11897993572918,44.320001190528295,-4.015927558176396,46.61123545081129,16.96557681419515,29.45182844638878,49.580739034223164,29.052541293412247,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,62.671265640983,32.928345075416274,70.924224594223,71.34219459480147,36.3697735584801
5,0,gpt-4o-mini,5,1,135680.1742468677,3.083173748497326,4.211038225572064,48.83100271783479,-4.511001527306499,45.058118420670574,17.696682563444202,28.833228832088317,44.392405184118815,29.619612223949606,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.714857166549166,33.658595690235565,71.62568974034454,69.89430997818472,34.590836299056626
5,0,gpt-4o-mini,6,0,140948.45729607047,3.8828687230436754,4.190967592361076,53.9859484254447,-5.154945707609903,43.82768076017092,16.76276350822321,30.56313883224976,36.93775471643289,30.341531007270266,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.59307551517428,35.183358625052094,72.42132533900234,69.64729291466696,32.32718573109174
5,0,gpt-4o-mini,7,1,144209.11529326072,2.3133690568468213,3.7607069217841262,59.75288097170583,-5.766932546261134,42.27226704636659,15.970215841964649,32.28916475092745,32.80338392805024,30.48431207323377,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.63784409111804,36.67953137704177,73.0314471883095,64.27222120558523,30.652848875319066
