seed,replica,modelo,t,n_shocks,pib_usd_mm,crecimiento_pib,inflacion,deuda_pib,balance_fiscal_pib,pobreza_general,homicidios_100k,aprobacion_presidencial,indice_protesta,confianza_institucional,presup_salud,presup_educacion,presup_seguridad,presup_infraestructura,presup_agro_desarrollo_rural,presup_proteccion_social,presup_servicio_deuda,presup_justicia,presup_otros,delta_iva_pp,delta_isr_pp,n_reformas,ind_bienestar,ind_gobernabilidad,ind_desarrollo_humano,ind_estabilidad_macro,ind_estres_social
1,0,gpt-4o-mini,4,2,135502.13302882767,3.2613820356649965,4.358889018240856,43.57928735871314,-3.924517997011179,43.70664966656327,15.507806789583165,42.00955626826712,28.151592606502234,29.629433541987716,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.15986585541012,42.39837238569022,71.27826019223426,72.03067226751504,30.106247742789392
1,0,gpt-4o-mini,5,4,137006.98985438055,1.1105779605939736,3.6024520195158813,48.66274301709444,-5.083455658381302,42.37547518540516,16.738313823587735,36.40475171645289,42.859538413625096,29.51819189886775,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.0897118246227,37.04170860301787,71.74427658898546,65.39995166132272,32.95881548511453
1,0,gpt-4o-mini,6,0,141756.62959378463,3.466713446118554,4.012256557572711,54.52365510153081,-5.860912084436361,41.47324643595455,16.999501464877206,38.97717749057387,33.12887264780365,30.130477147873155,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,65.62948501109707,39.719215638926144,72.2631402710299,68.04773793787615,30.76140909800275
1,0,gpt-4o-mini,7,2,147010.93192374616,3.7065655024517343,3.9170366758153397,60.23283888482473,-5.709183783293924,39.145714565632765,17.224237295180593,36.45253017470709,32.59361482091056,30.7228752264277,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,67.06996414225604,38.203378639058315,73.03807720498048,67.17075356435024,29.85644502468793
2,0,claude-haiku-4-5,0,1,118028.4870598549,2.6334670085694802,3.974083129449562,30.583262382919706,-2.0832623829197074,53.84113362142351,16.317865946913823,44.71174753485225,31.82593389173934,26.040040102570845,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,-0.5,1.5,2,57.80522854282997,41.66158400512567,68.04228817831194,73.59098683621473,36.480359013411295
2,0,claude-haiku-4-5,1,1,120837.01553780549,2.379534422504568,3.5742042831604124,33.4196610389375,-2.836398656017791,52.26772506836483,15.79997870905055,41.189865184389134,31.89500317976715,26.847894413936586,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-0.5,1.5,2,58.859219473891585,39.86831859481884,68.66028801299643,71.47471312632497,35.18060448517058
2,0,claude-haiku-4-5,2,1,124768.4507938575,3.2535024458809123,3.5225031410324332,36.251851632576376,-2.832190593638876,50.90847488504311,15.550336943169615,40.67171078484781,28.40958404379252,27.796760985610373,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,-0.5,1.0,2,59.63321614522492,40.65490259571038,69.15401466082362,73.04128761498875,33.51302257061179
2,0,claude-haiku-4-5,3,3,127604.79282620482,2.273284643914938,3.529065226249406,40.815046922143736,-4.563195289567364,49.303746630102204,16.07878983239417,32.46224417257569,35.93140242552109,28.309232230943298,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-0.5,2.0,2,60.70325842350118,35.930686306312374,69.7593613772811,68.40453157755407,34.48801696796313
2,0,claude-haiku-4-5,4,3,132300.70590562953,3.6800444367481147,3.7652202452213737,46.10580224833955,-5.290755326195817,47.50349107740952,15.101616473632204,24.921901241860944,39.06635546643373,26.166860727326235,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-1.0,3.5,2,61.873508441875224,31.463996540175913,70.53118159339789,70.18972946203553,33.8900531861712
2,0,claude-haiku-4-5,5,1,134902.89111558525,1.966871750338128,3.5594500384913266,52.54156287370486,-6.435760625365312,46.642167958059645,14.334777649843009,23.05423422702483,33.97219868741555,26.831893143328738,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-1.5,2.0,2,62.56255558816108,31.55945095954994,71.09996433074376,64.0957943448633,32.26369339542734
2,0,claude-haiku-4-5,6,1,139525.13500061753,3.4263490180295144,4.104959912902734,59.78714596295838,-7.245583089253516,44.50779456766854,13.596371440129893,19.95972935093993,29.093396387557274,27.835013877238282,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-2.0,0.5,2,63.90404099835557,31.49426901269313,71.84193026968457,64.61154799628974,29.95789272043045
2,0,claude-haiku-4-5,7,0,144783.37878988078,3.768671350319753,3.7630616231213194,68.91793639560905,-9.130790432650663,43.06786120096918,14.243463077246433,21.019601454649543,20.84340954452803,25.790363200748466,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-2.5,3.0,2,64.88962589640803,31.943061731356465,72.62416267678931,61.73844812614561,27.983617551684524
2,0,gpt-4o-mini,0,1,117972.13705985491,2.5844670085694803,3.961833129449562,30.625662382919707,-2.125662382919707,53.308283621423506,16.359115946913818,46.30361753485225,31.612793891739337,26.025340102570844,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,58.24855226306807,42.99979060512567,68.26432605795061,73.40792121849911,36.16640626341129
2,0,gpt-4o-mini,1,1,120786.40299838202,2.385534422504568,3.568895580035412,33.1413610389375,-2.5156986560177916,51.73277506836483,15.841269959050543,44.395972146889136,31.49985417976714,26.837199413936585,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,59.30361944412968,42.37516711056884,68.88304003139226,71.98429693113994,34.82914018517057
2,0,gpt-4o-mini,2,1,124671.61509223001,3.2165972306502453,3.510254116692694,35.62904215409944,-2.4876811151619433,49.83644171037385,15.631169431192232,45.58357099413813,27.644894123924804,27.77659867104117,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,60.523109337719106,43.515751119791055,69.60026752183454,73.57538902875899,32.81349100086439
2,0,gpt-4o-mini,3,3,127526.07418018047,2.2895821842355786,3.5262264166749064,39.1985982111578,-3.5695560570583673,48.22600931632072,16.159703152904807,39.10007166244222,36.85032106812094,28.29698352565567,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,61.59607498729038,38.839584958793615,70.20755593989107,70.19021641948825,34.122182340446884
2,0,gpt-4o-mini,4,3,132250.44364540032,3.7046302064822063,3.769611458777081,43.133255727871216,-3.9346575167134112,46.41714874422111,15.182610707463352,33.285777112387635,41.412899379368234,29.163825058751982,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,62.77073507811048,36.253120169510204,70.98226546757854,72.83668939348166,33.80516689844602
2,0,gpt-4o-mini,5,1,134916.48914478754,2.015906658533127,3.5739546717022717,47.695515052934624,-4.5622593250634065,45.538663407002986,14.415852877907987,33.151724755291596,37.52535919298722,29.39402329749912,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.4685778610538,36.78421112811174,71.55690687573794,67.98055308952745,32.41097563774802
2,0,gpt-4o-mini,6,1,139617.56917539827,3.4844369731306086,4.127376438776975,52.39678804637612,-4.701272993441501,43.3839592323265,13.677527743422937,30.29309770312626,31.664048683156373,30.030250894813435,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.82048279819455,36.69231641125097,72.30571492690973,70.00299797195828,30.07763702989469
2,0,gpt-4o-mini,7,0,144962.07762750625,3.8279626866972785,3.790265992695306,57.97983924957702,-5.5830512032008945,41.92327389789501,14.324700536842771,33.08976943998028,24.570629074557594,30.674102066600604,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.81670307970974,38.88928729840784,73.09490811818335,67.92817409769869,28.3269203722364
3,0,claude-haiku-4-5,0,2,117479.32542160654,2.1559351492230707,3.940795449510818,30.53450187483901,-2.03450187483901,54.39647260583705,16.52433280787054,40.81783736675299,39.77303113185112,25.896780544766923,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.0,1.5,2,57.520617313318034,38.8040186657802,67.98545749404508,72.47348052351194,38.18322302096756
3,0,claude-haiku-4-5,1,0,121411.00529403354,3.3466993943973575,3.8628727920005703,34.0054072182516,-3.470905343412589,52.70870840634941,17.012323160410315,44.654919259795996,32.495668964837876,27.01627328137109,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,58.4629774179364,40.950261879041385,68.49017820446937,72.62586204308104,36.24596824599085
3,0,claude-haiku-4-5,2,1,126008.25113657975,3.786514930349662,3.949254278561408,37.17335231758507,-3.1679450993334735,51.3252473815938,17.290566073247657,42.79011526796127,34.3827810939026,28.099786768270327,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,59.2493821455046,39.831698843554456,69.04664871765384,74.30257056244677,35.668836958494516
3,0,claude-haiku-4-5,3,0,130119.5762553305,3.2627427820536004,4.335405437060525,40.632518484774195,-3.459166167189124,49.98698167914581,17.232529475127354,47.2170877186439,26.157106707425214,28.863641587645855,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.0,2,60.012624270390134,43.37117800413243,69.54146585319303,72.2630996252076,33.409804414355875
3,0,claude-haiku-4-5,4,0,134214.96635526186,3.1474050391119346,3.850338479155018,44.7490379688849,-4.116519484110705,48.22339607565485,17.22875892125275,49.527951593761365,23.06092978820008,29.478316861232557,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,1.0,2.5,2,61.16408093979831,44.36305839097402,70.25052168181821,71.25228731733549,32.097225833892686
3,0,claude-haiku-4-5,5,1,137931.65301458185,2.769204329628998,3.599422863650261,49.154056905270394,-4.405018936385494,47.43078791205757,17.530809867618405,48.013078851291745,20.536436921578428,29.887330630936372,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,61.647673576022854,44.56382199324378,70.68695742029786,69.37477081868036,31.171324774824726
3,0,claude-haiku-4-5,6,2,141923.67343773282,2.89420182815394,3.771508621122114,55.067439111000915,-5.913382205730522,46.61345945090577,16.242328251889386,43.77043419390691,27.385799022858702,27.272491584742095,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.5,2,62.1439353647441,41.25053212949738,71.13820576834401,66.37886652056436,31.90087961920848
3,0,claude-haiku-4-5,7,3,146099.84173892706,2.9425452428318595,4.002841174199853,63.10615586592511,-8.038716754924195,45.118965596204916,16.400316434676622,39.676560954013006,36.943699007417,28.064381419880338,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.5,0.0,2,63.15748251289734,38.35607264959374,71.82303528587917,61.99285121016998,32.69179071161911
3,0,gpt-4o-mini,0,2,117595.47542160653,2.2569351492230707,3.9660454495108177,30.93440187483901,-2.43440187483901,53.81112260583705,16.565582807870534,42.46520736675299,38.53889113185112,25.92708054476692,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,57.99084728355613,40.47771526578019,68.22535668610196,72.06450144425786,37.636982770967556
3,0,gpt-4o-mini,1,0,121480.47643094885,3.3036993943973574,3.8661570576255695,34.1045072182516,-3.1701053434125894,51.58840840634941,17.09492524242998,48.002221847296,32.99852996483787,27.029128281371086,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,59.37760735841259,43.488116232291375,68.95286323779366,72.93405032961223,35.77471397333074
3,0,gpt-4o-mini,2,1,126035.52395321391,3.749612823468156,3.9420020306248458,37.07034252827322,-2.9658353100216246,49.66786311900233,17.415781565250366,47.95624545288807,36.147259238866006,28.09964288620587,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,60.609505865797004,42.34208031490352,69.7328573351492,74.52087459787624,35.176770504334996
3,0,gpt-4o-mini,3,0,130265.33628374938,3.356047721994339,4.354868724698223,40.805568412156425,-3.7352258838832006,48.29694068757508,17.35755714389206,54.25230794174506,28.98089673401582,28.891510769873292,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,61.38948456428443,46.25982099969885,70.23868028235563,71.99038583922245,33.11206637877189
3,0,gpt-4o-mini,4,0,134654.0292381037,3.369041281093166,3.91669564969467,45.41598398876308,-4.610415576606658,47.00578239939068,17.310517724826493,58.36442693667425,23.974105840296428,29.568496538720247,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,62.12858413935988,49.051529520977304,70.74603510045313,70.94887496728491,31.655690662035212
3,0,gpt-4o-mini,5,1,138361.41852204053,2.7532702176933603,3.632582183619704,50.511492428838096,-5.095508440075012,45.66875117497088,17.655722327298847,58.66746702967859,22.60782187102565,29.959203123220217,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.06143168949407,49.77184525558308,71.40843844318701,68.11845835217741,30.68454959693294
3,0,gpt-4o-mini,6,2,142353.03632607943,2.8849211338513743,3.7882804480704273,55.931292207688394,-5.4197997788502965,44.30467095682498,16.411192648698552,54.86852226239998,28.222960832256522,30.330798994892593,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.00814184891289,47.79701709012772,72.08644476025817,66.84607574800872,30.88939826902454
3,0,gpt-4o-mini,7,3,146720.51633278086,3.0680624168051533,4.044408377691234,62.52137481833503,-6.5900826106466415,42.76624609123347,16.569349695882597,51.27469774769391,36.71419874341657,30.70159787070025,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.04420364014759,44.4232998723684,72.7861234022665,64.23376160214522,31.819965264856727
4,0,claude-haiku-4-5,0,1,118525.32753596034,3.0655022051829097,3.8607607381817424,30.925185037376398,-2.4251850373763983,53.66109128182534,17.003884337381624,49.030388028031986,35.31083214559389,26.169650661554872,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.5,-1.0,2,57.897500241874035,42.917335294201784,68.09347696983792,73.6509803029464,37.121595093135156
4,0,claude-haiku-4-5,1,1,122529.08540133355,3.3779766304872534,3.9800670360426245,34.26747701245935,-3.342291975082957,51.822153002533405,17.113533565692887,49.620624815092626,40.92342825537893,25.257596051467818,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,1.0,-1.0,1,59.087575157630184,41.589360352883986,68.82974224880256,72.91703262183165,36.87916127095075
4,0,claude-haiku-4-5,2,2,126701.51978564047,3.4052603678877373,4.074526681395761,38.85498132599845,-4.587504313539103,50.920399874334954,17.269182006865663,44.5107660255355,45.765885294086246,26.490534754113966,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,0.0,2,59.627104588212845,39.50422180924806,69.3413660866344,70.83000784010252,37.89316950471524
4,0,claude-haiku-4-5,3,0,131419.54931807428,3.723735548252286,4.208086891598524,43.52019125030754,-4.665209924309087,49.26958695402784,17.239297637260687,47.42917776891795,35.357172433630794,24.634075205472556,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,2.0,2,60.72076525748929,41.09042245263889,70.1183203948742,70.77093405658691,34.70612579237773
4,0,claude-haiku-4-5,4,0,135900.9726029137,3.4100126717015815,4.004271992916991,47.997579193243645,-4.477387942936104,47.50559173780694,16.714604863945148,49.58811500918594,24.59449508260402,25.961967726162143,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.5,1.5,2,61.872431853421546,43.93448848067645,70.85836140236785,70.31309637380416,31.827295099057032
4,0,claude-haiku-4-5,5,2,139566.83620966662,2.697452075978971,3.9167492701277324,55.29988378078254,-7.302304587538895,45.53451475428792,16.620337930970646,44.93851271249185,27.653805799539118,25.87690819003151,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.5,2,62.959989759855986,41.33692239914192,71.28628612429958,63.78254195180649,31.446815868080137
4,0,claude-haiku-4-5,6,2,142439.46197453927,2.058243808405311,3.42194012355489,64.04745013396371,-8.74756635318117,43.91044599313395,16.36914289461891,39.65612830432008,28.502425741557552,26.612845104048375,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.5,1.5,2,64.03994404756645,39.493276910955025,71.86598369296061,59.09825012449539,30.539950027276376
4,0,claude-haiku-4-5,7,1,146407.68761427831,2.7859032775961703,3.393564593559806,73.27040959679303,-9.22295946282933,42.68229216356325,17.216719578824424,38.98039236387834,24.80178096877042,24.45668932171997,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.5,2.0,2,64.91699193284046,38.766503496153376,72.53225649622063,58.144562841855596,29.621788948031778
4,0,gpt-4o-mini,0,1,118727.72753596035,3.24150220518291,3.904760738181743,30.750085037376397,-2.2500850373763983,53.04949128182534,17.04513433738162,49.205508028031986,32.06619214559389,26.222450661554873,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,58.38118333711213,44.08377689420179,68.34212562236975,74.34532290201399,36.15921109313514
4,0,gpt-4o-mini,1,1,122909.29035368546,3.521976630487253,4.040522786042624,33.58787701245935,-2.8377919750829568,51.1601530025334,17.15482481569288,49.951780215092626,34.90068425537892,27.345676051467816,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,59.59708825286829,44.164308524883985,69.09535338311848,74.01749387406718,35.33420622095074
4,0,gpt-4o-mini,2,2,127111.76439221577,3.4191671162018835,4.111867935019989,36.57699065116704,-2.9891136387076886,49.703532512425,17.353298382029884,45.062375269175185,40.15980594932225,28.26957477860821,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,60.59122530166789,41.7230337570693,69.83647310733453,73.54363748035868,36.148968388862016
4,0,gpt-4o-mini,3,0,131829.68921511786,3.7116350681314367,4.226443519970164,40.30501994865679,-3.7280292974897575,48.05695476016018,17.323498128800072,49.702577908573424,32.10695211303433,29.14262908225641,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,61.68271544732265,44.34203978628984,70.61200571867573,72.798835929328,33.435390335052375
4,0,gpt-4o-mini,4,0,136496.23237639753,3.539827173274188,4.047785840148037,44.78474581461631,-4.479725865959513,46.79752446838887,16.755580810654077,53.53322477572649,23.548580902329803,29.833182871900203,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,62.4055544242364,47.40220014267778,71.13947739755578,71.29023683514748,31.2529549227665
4,0,gpt-4o-mini,5,2,140230.28117747995,2.7356423954512694,3.9514652745243346,50.13806929323138,-5.353323478615075,44.26308087305455,16.703141365786145,50.62923161149794,28.256205193812686,30.178898159750553,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.95207581446428,45.8630957952185,71.79979001248898,67.8620000152529,30.914679765413496
4,0,gpt-4o-mini,6,2,143261.94195170316,2.161915920560883,3.4684147047278433,56.37878732627317,-6.240718033041791,42.60272687264613,16.452029132869225,47.12304741856316,30.49137757849496,30.300638211956233,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.05062628729264,44.29381061449875,72.39185988556494,63.691263772193224,30.474974470564362
4,0,gpt-4o-mini,7,1,147411.31754978845,2.8963558231565205,3.44849751469512,63.201353214407085,-6.822565888133916,41.33591465212931,17.299688703312988,48.227866916280135,27.95383902559364,30.624449227109753,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.94748659792656,45.14912965237562,73.07122047412656,62.57138251819963,29.774965367438213
5,0,claude-haiku-4-5,0,1,118296.4676597976,2.8664936172153244,4.149231783872969,29.865227369842835,-1.365227369842836,54.84442023511272,17.147796301012274,43.63175426266764,33.297711200768326,26.109948085164596,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.0,1.5,2,57.29104415331425,40.8978969609896,68.0699245600222,74.75995215087951,37.3055225571266
5,0,claude-haiku-4-5,1,1,120962.0447842936,2.253302382757343,3.8438403788182054,31.189366498159988,-1.324139128317154,54.03377333071705,16.301396847011482,40.54600819851761,33.78429067534023,26.869446587217112,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,2.0,2,57.78388164419799,39.66796800045596,68.44503300922233,74.0754630022774,36.87667986804253
5,0,claude-haiku-4-5,2,5,122828.8659400363,1.5433115065735874,3.4850665053452112,34.69677539087874,-3.507408892718755,52.97671645013919,16.663541747057153,33.19233855637602,55.68928809743515,27.30202305110662,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,-1.0,2,58.403004247875074,33.764204159414355,68.73523420636432,69.03002487353147,40.86626190624232
5,0,claude-haiku-4-5,3,2,127327.77532633493,3.6627460099606743,3.814308870794674,38.60542763261057,-3.908652241731833,50.37260717641182,16.399781113914024,28.938843114516096,56.052747980350816,25.305543396428828,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.5,2.0,2,59.985229298279414,30.782575217135655,69.50502110640464,73.00206853522538,39.32101842668487
5,0,claude-haiku-4-5,4,1,131166.63772734816,3.0149450040844714,4.061677919255549,43.81714798901404,-5.211720356403469,48.38651024460605,16.840328298798735,21.996993222286324,50.35784193775439,26.414195388189846,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,1.0,2.0,2,61.2507230234489,28.468584513353413,70.19841797938844,69.59338581109284,37.433216648734394
5,0,claude-haiku-4-5,5,1,135066.17126085996,2.9729614184497306,4.151175623191566,49.74746354755237,-5.930315558538331,46.871967529981994,17.571308799532392,19.508407703004178,43.77848229584492,27.34395450549629,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.5,1.0,2,62.27454521231278,28.931246239557147,70.8868474992552,67.61759076176271,35.36596035846587
5,0,claude-haiku-4-5,6,0,140155.2174995104,3.767817056738618,4.12811467246261,55.680728453024614,-5.933264905472241,45.68179795268911,16.637264370547488,19.360250767428226,37.15756713840736,28.372706446693428,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.5,1.5,2,63.13212616829442,29.905297915590822,71.6689795835001,68.04575520911524,33.02460911678905
5,0,claude-haiku-4-5,7,1,143226.54801955045,2.191377941424671,3.694074972506455,62.1206793086903,-6.439950855665687,44.16908112928253,15.84459120515125,19.19922387123379,33.74895011989491,28.774213862116813,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.5,2.0,2,64.15501258790934,30.298684042868896,72.26456318440336,62.41686783355713,31.51139251584368
