seed,replica,modelo,t,n_shocks,pib_usd_mm,crecimiento_pib,inflacion,deuda_pib,balance_fiscal_pib,pobreza_general,homicidios_100k,aprobacion_presidencial,indice_protesta,confianza_institucional,presup_salud,presup_educacion,presup_seguridad,presup_infraestructura,presup_agro_desarrollo_rural,presup_proteccion_social,presup_servicio_deuda,presup_justicia,presup_otros,delta_iva_pp,delta_isr_pp,n_reformas,ind_bienestar,ind_gobernabilidad,ind_desarrollo_humano,ind_estabilidad_macro,ind_estres_social
1,0,OpenAI,2,0,127516.85301991175,3.986622799847434,4.299914043057694,37.714970536964294,-3.823129139571694,48.04740627886365,16.06170615902583,43.32253668489963,28.110452724957614,28.385112584651953,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,61.269751901129986,41.59850246297817,69.6473890559949,73.23902119929727,32.38062577414447
1,0,OpenAI,3,0,131284.3301356731,2.9544934857928666,4.472966244986157,42.44496936170195,-4.729998824737655,46.202490186586125,15.480445557998538,46.53839158620903,21.435080692689336,29.01369374269202,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,62.46289044604126,44.211883204619795,70.33363287231987,69.40513972539068,29.894111646456942
1,0,OpenAI,4,2,135630.34512468558,3.3103836417653025,4.374999017965388,47.8596871981031,-5.414717836401149,44.772349104428166,15.429149062358464,41.6041411909549,28.913035031648196,29.65475477381781,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,63.27321870302817,41.60600646364401,70.83407074143157,68.99586547593464,30.631954274609683
1,0,OpenAI,5,4,137136.62990581966,1.1105809542468739,3.611525996733844,54.43334239650908,-6.573655198405982,43.44117357549154,16.659577438635807,35.77893927617548,43.93304383103371,29.5397158440192,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.20306520922723,37.168445836968225,71.30008749897905,61.940340587005295,33.546908003228005
1,0,OpenAI,6,0,141823.57480989362,3.4177191807125356,4.005269005605613,61.48935344751072,-7.056011051001643,42.006092818933034,16.96253212809929,38.22588868257143,34.25449080579236,30.13407422163008,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.18616314458251,39.61677392668575,72.04103661163816,64.59405912120826,31.174027010958127
1,0,OpenAI,7,2,147080.37021532666,3.7065737572046618,3.913425128093993,68.34363537189463,-6.854281924383913,39.678558059447724,17.1872309890659,35.5975660334952,33.76352765272695,30.725935215546965,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,66.62664375643777,38.38368731597883,72.81597451555146,63.575553605782666,30.27790846586025
2,0,Claude,0,1,117769.73705985489,2.40846700856948,3.917833129449562,29.86076238291971,-1.3607623829197077,53.91988362142351,16.317865946913823,44.62849753485225,32.85743389173934,27.972540102570843,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.5,2.0,2,57.764869167829964,41.80834900512566,68.01554412511423,74.23039680124968,36.72879026341129
2,0,Claude,1,1,120627.4602689054,2.426534422504568,3.554689830035412,31.062461038937503,-1.2016986560177918,52.88002506836483,15.759184044183264,41.023266746889135,31.016698179767147,28.504619413936588,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,58.375177628653496,40.69418993856884,68.41127978409254,74.35101001680428,35.318925763548144
2,0,Claude,2,1,124400.26050143132,3.127646245817907,3.4798620659935513,32.29253725258268,-1.2300762136451777,51.01482455506517,15.549001430410087,40.455027173343005,25.705564661801336,26.167220375591473,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.5,1.5,2,59.57871193933862,39.60755823594501,69.11800107475743,75.90271802488584,33.02867059675551
2,0,Claude,3,3,127024.52313201153,2.1095314591805168,3.4639745037937555,34.14749348062979,-1.8549562280471077,49.46740991478131,16.07745298412188,32.18302388973237,38.69845126470023,26.874996757006908,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,1.0,2.0,2,60.61938099010314,34.222160409098095,69.70382091856898,73.34107869557279,35.128540977011504
2,0,Claude,4,3,131743.41919070805,3.714948847942039,3.7370557107677076,37.101519304185956,-2.9540258235561687,48.20493781817075,15.060084656051343,26.042375444025275,43.69892567604048,27.958231897838484,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.5,2,61.34377889199699,31.3117061754847,70.25188574268157,75.64743249677977,35.17799729520619
2,0,Claude,5,1,134313.01598022773,1.9504555182373118,3.538586790579898,41.2021920501217,-4.1006727459357455,47.89936038005616,14.255554088804441,23.93175242706859,38.41276033437989,28.349633768633904,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.0,2,61.57776828141168,31.698069267203174,70.59084930294398,70.04850603846643,33.797995816908816
2,0,Claude,6,1,138999.42899421463,3.489172646288284,4.1077862181421025,45.58640489711978,-4.384212846998073,46.29299871977448,13.481429770308278,20.509357490500395,33.58195544831934,29.143940497225305,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,-0.5,2,62.478409584686986,31.439770721457947,71.11235785132713,72.17970593591204,31.486742199682062
2,0,Claude,7,0,143944.74253994564,3.5577941445621604,3.7104914711342554,50.246912808090755,-4.6605079109709795,44.926872375090284,14.128406465754997,21.134044878096642,30.40228921582423,29.839687666010157,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,1.5,2.0,2,63.42616838395668,31.4844782427127,71.86980107227886,70.46690686372732,30.63361570648346
2,0,OpenAI,0,1,117972.13705985491,2.5844670085694803,3.961833129449562,30.425662382919707,-1.9256623829197075,53.308283621423506,16.359115946913818,46.30361753485225,31.612793891739337,26.025340102570844,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,58.24855226306807,42.549790605125665,68.26432605795061,73.73064849122638,36.16640626341129
2,0,OpenAI,1,1,120786.40299838202,2.385534422504568,3.568895580035412,32.7413610389375,-2.3156986560177915,51.73277506836483,15.841269959050543,44.395972146889136,31.49985417976714,26.837199413936585,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,59.30361944412968,42.06016711056884,68.88304003139226,72.35702420386721,34.82914018517057
2,0,OpenAI,2,1,124671.61509223001,3.2165972306502453,3.510254116692694,35.02904215409944,-2.287681115161943,49.83644171037385,15.631169431192232,45.58357099413813,27.644894123924804,27.77659867104117,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,60.523109337719106,42.395251119791055,69.60026752183454,73.99811630148626,32.81349100086439
2,0,OpenAI,3,3,127526.07418018047,2.2895821842355786,3.5262264166749064,38.19859821115781,-3.169556057058367,48.22600931632072,16.159703152904807,39.10007166244222,36.85032106812094,28.29698352565567,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,61.59607498729038,38.95523495879361,70.20755593989107,70.9856709649428,34.122182340446884
2,0,OpenAI,4,3,132250.44364540032,3.7046302064822063,3.769611458777081,42.03325572787122,-3.834657516713411,46.41714874422111,15.182610707463352,33.285777112387635,41.412899379368234,29.163825058751982,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,62.77073507811048,35.43407516951021,70.98226546757854,73.2480530298453,33.80516689844602
2,0,OpenAI,5,1,134916.48914478754,2.015906658533127,3.5739546717022717,46.49551505293463,-4.462259325063406,45.538663407002986,14.415852877907987,33.151724755291596,37.52535919298722,29.39402329749912,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.4685778610538,36.21087962811174,71.55690687573794,68.41691672589108,32.41097563774802
2,0,OpenAI,6,1,139617.56917539827,3.4844369731306086,4.127376438776975,51.096788046376126,-4.6012729934415,43.3839592323265,13.677527743422937,30.29309770312626,31.664048683156373,30.030250894813435,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.82048279819455,35.840984361250975,72.30571492690973,70.46436160832192,30.07763702989469
2,0,OpenAI,7,0,145030.49023640223,3.8769626866972784,3.802515992695306,55.77493924957702,-4.678151203200894,42.456123897895004,14.290506717484215,32.99789943998028,24.783769074557593,30.688802066600605,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,65.37337935947164,38.230148263407834,72.87280056057324,69.82800107905068,28.557969182450215
3,0,Claude,0,2,117565.57542160654,2.230935149223071,3.9595454495108178,30.89950187483901,-2.39950187483901,54.37022260583705,16.52433280787054,40.845587366752994,36.76253113185112,25.91928054476692,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.0,2,57.53407043831803,40.1717636657802,67.99440074698528,72.05998402001543,37.56707927096756
3,0,Claude,1,0,121502.49313376963,3.3486993943973573,3.8737942763755697,34.3602072182516,-3.460705343412589,52.68175840634941,17.012323160410315,46.180322072296,31.925963964837873,27.03599828137109,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,-1.0,2,58.4767892929364,42.95588469779138,68.49935728054609,72.57311976179463,36.11760899599085
3,0,Claude,2,1,126029.12744366765,3.7255484995804733,3.940192989428001,37.01654896066199,-2.656341742410392,51.31963563236302,17.290566073247657,44.293406246229566,33.896287144210284,28.098263089039566,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.5,2,59.25225816698537,41.89248397200507,69.04866743701535,74.907067058286,35.56853588271758
3,0,Claude,3,0,130253.64523059061,3.3520170079819294,4.35286206465222,40.147684348335204,-3.1311353876732095,49.950123950840116,17.232529475127354,48.758422053464145,25.728843758864468,28.88912872807821,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,60.0315138561468,44.75092435814372,69.55401514553314,72.97420968304607,33.30443294000018
3,0,Claude,4,0,134564.95946485538,3.3099374889910917,3.900800059631988,43.792419807942075,-3.6447354596068737,48.12965198989144,17.22875892125275,51.12893170629229,19.659408647618086,29.548740665563802,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-0.5,2.5,2,61.21212478375206,46.63803263250827,70.28225753181354,72.53144874690938,31.366768519892865
3,0,Claude,5,1,138308.5234638937,2.7819753477620925,3.6309038676311087,47.74687761801043,-3.954457810068354,47.33257396994758,17.530809867618405,49.61490245812654,17.605858375239738,29.951022170057858,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,-0.5,1.0,2,61.69800822135423,46.758782586557004,70.7202075035251,70.41799516660637,30.532664606528144
3,0,Claude,6,2,142124.7702456385,2.759227476491011,3.7558107166966943,53.04819613259011,-5.301318514579674,46.56248653187781,16.242328251889386,43.827523532256166,25.87441809085963,30.28613708749648,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.0,2.5,2,62.17005898574593,42.22251345849146,71.15546017621634,67.43258033634925,31.571332921128707
3,0,Claude,7,3,146435.23714125023,3.032875189991019,4.0174291820761505,59.99831620164754,-6.950120069057433,45.03637719567125,16.400316434676622,38.28366253974754,33.62598985500433,27.653079081369317,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,2.5,2,63.19980906817084,37.94691912196539,71.85097787009632,64.35086366790873,31.99727823093646
3,0,OpenAI,0,2,117595.47542160653,2.2569351492230707,3.9660454495108177,30.73440187483901,-2.23440187483901,53.81112260583705,16.565582807870534,42.46520736675299,38.53889113185112,25.92708054476692,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,57.99084728355613,40.47771526578019,68.22535668610196,72.38722871698512,37.636982770967556
3,0,OpenAI,1,0,121480.47643094885,3.3036993943973574,3.8661570576255695,34.0045072182516,-3.27010534341259,51.58840840634941,17.09492524242998,48.002221847296,32.99852996483787,27.029128281371086,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,59.37760735841259,43.488116232291375,68.95286323779366,72.82268669324858,35.77471397333074
3,0,OpenAI,2,1,126035.52395321391,3.749612823468156,3.9420020306248458,37.07034252827322,-3.065835310021625,49.66786311900233,17.415781565250366,47.95624545288807,36.147259238866006,28.09964288620587,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,60.609505865797004,43.24208031490352,69.7328573351492,74.3845109615126,35.176770504334996
3,0,OpenAI,3,0,130203.57887701232,3.3070477219943393,4.342618724698223,40.11046841215642,-3.0401258838832015,47.764090687575084,17.401096597805182,54.34417794174506,28.76775673401582,28.87681076987329,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,61.832808284522514,46.053027599698865,70.46075885515742,73.03821037302198,32.79887678007627
3,0,OpenAI,4,0,134590.19119883957,3.369041281093166,3.909885476278402,44.52578398876308,-4.415315576606659,46.472932399390686,17.353991869558747,58.56831507540726,23.579796840296435,29.556001538720245,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,62.57190785959797,48.99795888369585,70.96811367325489,71.42612013280325,31.30624549361263
3,0,OpenAI,5,1,138295.82097194728,2.753268823010373,3.62872158745704,50.42619256830639,-5.900408579543312,45.13590166310993,17.699239946175833,58.98101285037244,22.059519416281272,29.94858195481532,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.5047551595609,49.84391488347057,71.6305168505882,67.03575520901495,30.304320490097446
3,0,OpenAI,6,2,142285.54258030347,2.884918416418032,3.786017223289617,56.65089275836832,-6.224700190061931,43.771822396065694,16.454753785194416,55.29044701635366,27.543764321420092,30.32177018651843,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.45146483154011,47.97488773133598,72.30852284580128,65.56480687336997,30.483005365683
3,0,OpenAI,7,3,146650.9462199538,3.0680584692478883,4.043008516095206,64.04587617498233,-7.394983416614003,42.23339891211923,16.612954393514958,51.80430985296863,35.92374283755991,30.693922199315033,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.48752591468173,45.59260423235978,73.00820102108406,62.75736976604986,31.476591290728344
4,0,Claude,0,1,118525.32753596034,3.0655022051829097,3.8607607381817424,29.9351850373764,-1.4351850373763984,53.66109128182534,17.003884337381624,47.530388028031986,33.31083214559389,26.169650661554872,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.5,2.0,2,57.897500241874035,42.39233529420179,68.09347696983792,75.24848030294639,36.72159509313515
4,0,Claude,1,1,122659.46326162311,3.4879766304872524,4.007567036042624,33.633977012459354,-3.698791975082957,52.3336530025334,17.071023854849432,48.05132481509262,36.42802825537893,29.290596051467816,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,-1.0,2,58.6551933123921,43.065586352883976,68.61484468609332,72.82141959959166,36.239563867336265
4,0,Claude,2,2,126818.88735618436,3.3910339927784756,4.086256856964958,39.509403963509385,-5.87542695105003,51.4368791056232,17.226736060588472,42.821672851267856,42.15138698660154,31.914316841581183,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,-1.0,2,59.192170886939536,41.00053137101586,69.12479188814991,68.86323533237743,37.432437583198436
4,0,Claude,3,0,131531.00281410935,3.71562592620019,4.2127447058804846,46.993347487534606,-7.483943524025223,49.788904553034314,17.19680924503722,45.62844001239739,34.492575911871384,32.24185709320406,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,1.0,2,60.284376892760385,43.32033738869825,69.90079340752621,66.03555891047706,34.796878606086494
4,0,Claude,4,0,136187.3846113804,3.5401401172709317,4.039629932271422,54.93395628562991,-7.940608798095305,48.52936473086414,16.62908196021687,47.61940002535506,24.269097236331405,32.46762056440473,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,61.00727200400354,45.4415764137736,70.42830191759717,64.04774339601798,32.281426446512015
4,0,Claude,5,2,139972.25285684332,2.779162149462879,3.9571050124324922,64.9339562856299,-10.0,46.529689221625745,16.53494331159796,44.279333278091556,29.775287417142525,32.431226124582885,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,-1.5,2,62.10948665486917,43.47643215872262,70.8659183503577,60.647015317628174,32.37506565850232
4,0,Claude,6,2,142757.01202426906,1.9895079993274414,3.42768604499941,74.9339562856299,-10.0,45.479677993649034,16.24232552234786,40.14413782812222,35.93337791672649,32.16339460569368,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,1.5,-2.0,2,62.724998361588185,39.89162080357226,71.20954886465408,56.25401587409303,32.81679209317137
4,0,Claude,7,1,146984.33086755848,2.96119874137655,3.4413223976587535,84.9339562856299,-10.0,44.7401707517552,17.049169575375238,40.606267658653124,33.9412417529408,29.227245037252594,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,-1.0,2,63.18137677543972,39.429238126530734,71.6687291590596,55.6453791709274,32.16553557428811
4,0,OpenAI,0,1,118784.07753596033,3.29050220518291,3.9170107381817427,30.445185037376397,-1.9451850373763981,53.58234128182534,17.003884337381624,49.113638028031986,32.27933214559389,26.23715066155487,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,57.93785961687403,44.02057029420178,68.12005071737119,74.95196806518416,36.47316384313515
4,0,OpenAI,1,1,122967.62498751671,3.521976630487253,4.047331489167624,32.678077012459354,-2.232891975082957,51.6930030025334,17.113533565692887,49.747893252592625,35.29499325537893,27.358171051467814,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,59.15376453263019,44.02887960913398,68.87327847811991,75.05845967188914,35.68437902095075
4,0,OpenAI,2,2,127172.09487404059,3.4191681647512455,4.115724952563392,35.16229054631211,-2.4842135338527527,50.23638214543273,17.31196584077989,44.7488332903136,40.70810845252535,28.280195843173015,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,60.14790176951333,41.06866558055013,69.61439832588664,74.57938630342514,36.529925929411775
4,0,OpenAI,3,0,131954.57597649106,3.76063719575221,4.240951831135249,37.58051952618485,-2.418228979872744,49.12265364850064,17.23884434040688,49.188790566922066,32.999288796093154,29.166357625422727,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,60.79606857657198,44.14335536759023,70.16783007696009,75.3361067193517,34.15578864746189
4,0,OpenAI,4,0,136560.88593208115,3.490830023515615,4.043741478401274,39.95534478950321,-2.3748252633183577,47.330372359144825,16.71415111379449,52.891604770442065,24.52020623923218,29.838652988664002,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,61.96223178498588,47.09034993160722,70.91739092343451,75.28042140994134,31.718543712748215
4,0,OpenAI,5,2,140363.62431378872,2.7846468304247063,3.9616943116371495,43.19886722197978,-3.2435224324765763,45.32877721156979,16.619884861445215,49.79079132630694,29.508365265585805,30.198249089491814,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,63.065430250499034,45.401467352001646,71.35565762353008,72.58508965283218,31.70750715276013
4,0,OpenAI,6,2,143398.17477273784,2.1619208493543,3.4743093191381718,48.029783716003735,-4.830916494023951,43.66842148608368,16.368689372023955,46.06675498355309,31.98199148487713,30.31708798087433,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.16398160742972,43.233308199918575,71.94772808451329,67.71080515467524,31.144952811598124
4,0,OpenAI,7,1,147551.50546630163,2.8963623143363817,3.452046629765753,53.44254741600182,-5.41276369999809,42.40160699365391,17.216265602706876,46.95559996649857,29.647137782628324,30.638433478044092,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.06084308241901,44.08524516761782,72.62708944181735,66.93946917189965,30.48545204671484
5,0,Claude,0,1,118382.71765979762,2.941493617215324,4.1679817838729685,30.030227369842837,-1.5302273698428361,54.818170235112724,17.147796301012274,43.65950426266764,30.287211200768326,26.132448085164597,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.0,2,57.30449727831425,42.2656419609896,68.07880605923982,74.60668292011029,36.6893788071266
5,0,Claude,1,1,121052.60591195195,2.2553023827573426,3.854761863193205,31.684166498159993,-1.653939128317154,54.006823330717054,16.301396847011482,40.57141101101761,33.21458567534023,28.88917158721711,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.5,2,57.79769351919798,40.89859081920595,68.45415285321428,73.52408435735462,36.748320618042534
5,0,Claude,2,5,122925.7082138839,1.547345707943163,3.492255837874201,36.92597197074179,-5.241805472581797,52.948354479659855,16.663541747057153,33.219679397633485,55.19369405924342,29.019999561517494,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.5,2,58.41753975774574,34.27036829648617,68.74483817239349,66.12737978373644,40.751969444397524
5,0,Claude,3,2,127486.30767077151,3.71004529740225,3.8303065978155004,41.86429086359251,-4.938318892850718,50.87769045532793,16.358122259546384,28.87601876209446,55.83352635945429,29.780013216510543,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,2.0,2,59.5561360225968,32.3551357878805,69.29232684487722,70.90088488611542,39.53350737193647
5,0,Claude,4,1,131531.92461889758,3.1733736916859487,4.110400164055212,46.93983500235471,-5.075544138762207,48.836143482861644,16.798627785576727,21.884478770174578,49.351356855294576,30.265023341539745,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,2.5,2,60.850047893604824,30.44964264941365,70.00445023780152,69.22187571174277,37.45857324363518
5,0,Claude,5,1,135515.90601358618,3.028908309698849,4.192572689337679,51.97837965412687,-5.038544651772157,47.852019356300396,17.487570016333223,19.19473867833642,43.31499070628144,30.63394233321844,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.0,2,61.43179246084841,30.33880361606349,70.47164160950021,68.31450803685398,35.76967683990046
5,0,Claude,6,0,140799.8752662227,3.8991505927774748,4.184587491905689,57.95924029922905,-5.980860645102181,47.16588304139391,16.509722923524286,20.270253237484475,37.35723332276032,31.208596161068915,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,61.86081827461893,31.622845942995625,71.04132984617041,67.56966709289455,33.758722441197754
5,0,Claude,7,1,143973.62404323742,2.2540849350994536,3.742039724106399,64.60551619515721,-6.64627589592815,46.18121877020116,15.67564790937222,19.69978050866375,32.72352143296238,31.203532217438415,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.5,2,62.44283966598617,31.754056720323486,71.41653155455639,61.71483790942784,32.14017398549421
5,0,OpenAI,0,1,118412.61765979763,2.9674936172153243,4.174481783872968,30.465127369842836,-1.9651273698428364,54.25907023511272,17.18904630101227,45.27912426266764,32.06357120076832,26.140248085164597,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,57.76127412355234,42.5715935609896,68.30974061147121,73.94407913223151,36.7592823071266
5,0,OpenAI,1,1,121118.70403266234,2.285302382757343,3.8658746444432053,32.90346649815999,-2.438339128317154,52.88722333071705,16.385557587764,43.92106078601761,34.276651675340226,26.90480158721711,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,58.71196470967416,41.77356735370596,68.9165191606139,72.2258366034939,36.38980139829338
