seed,model,prior_sigma,w_norm,cos_to_stated,rhat_max,ess_bulk_min,diverging,significantly_misaligned,w_anti_pobreza,w_anti_deuda,w_pro_aprobacion,w_pro_crecimiento,w_anti_desviacion_inflacion,w_pro_confianza
3,claude,0.5,0.35463410695424724,0.6012948117922368,1.0,4754.0,0,True,0.32376617765238885,0.019181384922314672,-0.14306221200342126,0.009918125322567358,-0.00028103542213053073,-0.0027643809299330267
3,claude,1.0,0.8660884174276756,0.5924196406854527,1.0,4687.0,0,True,0.7902186429665448,0.06778480782065176,-0.3415268229943424,-0.0473293008527317,0.04600063317250419,-0.008495360093411881
3,claude,2.0,1.4481448427421306,0.5074859264493623,1.0,4767.0,0,True,1.2528836145870512,0.3403364869059435,-0.5312919368262541,-0.32544438331546843,0.10205999673196432,-0.11391135957106795
3,openai,0.5,0.8793076250815869,0.6950684389875593,1.0,5501.0,0,True,0.8652527549350144,-0.014932663846958204,-0.14609935566875568,0.051313716036874416,0.003261238558023016,0.017545093249995664
3,openai,1.0,2.1521831063795407,0.7032294975284604,1.0,5246.0,0,True,2.1139170930805666,-0.01832245584573578,-0.3637253595305473,0.16775637310447547,0.005585839465463435,0.04941047554667652
3,openai,2.0,3.7994734551644567,0.7086446516166726,1.0,4105.0,0,True,3.6889981992605136,-0.06949079288354637,-0.7704510050688013,0.45980286293599376,-0.0005935852440584822,0.13209116449381883
4,claude,0.5,0.27208171404300435,0.6916265645381184,1.0,5251.0,0,True,0.2629284066714724,0.01370919035089822,-0.06352000318404889,0.011668471788235374,0.02312439393477375,-0.0018677656378180043
4,claude,1.0,0.6511603641317435,0.7145787643621384,1.0,4845.0,0,True,0.6377270397936888,0.03059819497565737,-0.11278240947211322,0.026384314943620157,0.054157601982515895,0.005361266876324046
4,claude,2.0,1.047157233281022,0.730862414620718,1.0,3635.0,0,True,1.0003362083225613,0.10651895123162829,-0.1718775476510993,-0.018750698052872057,0.23340475884764442,0.012173456508615265
4,openai,0.5,0.6502656460541104,0.7408998018613996,1.0,5224.0,0,True,0.6458939710656403,0.013385670583311558,0.06805516720290414,0.02615136175523927,0.01021246874767032,0.008216956837638288
4,openai,1.0,1.6036799870937244,0.7482806165642606,1.0,4597.0,0,True,1.5862052369140964,0.06953187788454161,0.21466888151244545,0.05281404617684437,0.03619376804051516,0.02693927134737547
4,openai,2.0,2.6546652282703778,0.7364944908365848,1.0,3680.0,0,True,2.587341180357983,0.37468137090439046,0.4126654206155426,-0.09931256746289831,0.17803532166821753,-0.02597402008548684
5,claude,0.5,0.26357702968931324,0.719819883889857,1.0,5382.0,0,True,0.2600281919586381,0.015324000468445249,0.005867689172038936,-0.01640428243265429,0.036241178911019904,-0.002532127365546668
5,claude,1.0,0.6353988602246787,0.6602873606027487,1.0,5760.0,0,True,0.6043338727054609,0.06338015762086394,0.021004615530897826,-0.10890867741681279,0.14176691725364426,-0.04577209605986126
5,claude,2.0,1.244820283237052,0.49785311310018887,1.0,5335.0,0,True,0.989061745549266,0.18767354455991872,0.07125531949118392,-0.5376385038481444,0.4721365254025202,-0.13808570428072223
5,openai,0.5,0.8594527323939297,0.6969508146861608,1.0,4988.0,0,True,0.8548106611519428,0.008978731618300588,-0.0793232011436388,0.038000704713521086,-0.011218584595260024,-0.00387746569000189
5,openai,1.0,2.0908730613070494,0.6898905659080549,1.0,5553.0,0,True,2.081103171480912,0.041568062505644356,-0.18599083942703096,0.025487076244793874,-0.05986725506046292,0.014337806539894136
5,openai,2.0,3.673545630101133,0.6556007413604498,1.0,4206.0,0,True,3.6317623876650305,0.23702901036773288,-0.40934407978245974,-0.12631588225877374,-0.2534943949073962,-0.0357633640418562
6,claude,0.5,0.2882607379456388,0.7353281190629726,1.0,5337.0,0,True,0.28744885901449,0.01371075808106949,-0.007650131078779673,0.013309756612952235,0.002855815861215372,0.005965885870745573
6,claude,1.0,0.6833093392108202,0.7693071728652069,1.0,6143.0,0,True,0.6770800837343638,0.06566982186391009,-0.014475812311787756,0.04959544097649785,0.010817962792781919,0.03708641978718811
6,claude,2.0,1.1088946989218142,0.7525992512710278,1.0,5444.0,0,True,1.0632270134241304,0.30755761700749423,-0.005287863249908929,0.028272791900217868,0.06119004091850203,-0.0057052673544511455
6,openai,0.5,0.7774494118636052,0.6360272002634814,1.0,4856.0,0,True,0.7353616893501811,-0.01185343318024991,-0.24973412068081535,0.027326854616628735,0.020368913515451566,0.0012203735888080911
6,openai,1.0,1.9040833163531559,0.6316418917189996,1.0,5497.0,0,True,1.7959136887638385,-0.06574932117404994,-0.6197380688627694,0.05031057053163635,0.09636658822945358,-0.003373137751036322
6,openai,2.0,3.3371742955331056,0.632902156012759,1.0,4467.0,0,True,3.0750222311271096,-0.0999500169446312,-1.2251026395859774,0.05659921868564008,0.4077358123278799,0.025536429325006136
7,claude,0.5,0.6993455872288981,0.6712086745201888,1.0,4988.0,0,True,0.6688600818123136,0.01912230230268672,-0.19878291959911293,0.03331270896958181,-0.0033416941091623945,0.026631302379784238
7,claude,1.0,1.6990981864828998,0.6607920607573572,1.0,4349.0,0,True,1.630430442852817,0.08753944593019372,-0.46662733618048013,0.05530336494542655,-0.0010120807592716434,0.012942425655186725
7,claude,2.0,2.8529165879965035,0.6513374477251396,1.0,4903.0,0,True,2.7100753234624695,0.2504341142790501,-0.8495108376683117,0.05549421007415111,0.07606979316106302,-0.03704955507737096
7,openai,0.5,0.7093703536208018,0.7328251413917491,1.0,5714.0,0,True,0.7079658370830882,-0.006072689893836621,0.01633615389690801,0.03658381371599095,-0.0002654376443062918,0.018667585529575294
7,openai,1.0,1.7309847395966664,0.7299894395856725,1.0,5189.0,0,True,1.7262493777482315,-0.016282398460358307,0.06775734682293058,0.09807505681262967,-0.02333870656208572,0.036765037732696494
7,openai,2.0,2.8910880365682154,0.7350625752773781,1.0,4747.0,0,True,2.878653182896789,-0.10932900622212703,0.1504303054290665,0.1725606235274364,0.06433836322297239,0.0569840821515555
8,claude,0.5,0.5791353545863869,0.7357806222983231,1.0,5094.0,0,True,0.5562097029600985,-0.0014737401230070642,0.15741546458094838,0.005746251796269649,0.03454029982599103,0.004546772919060886
8,claude,1.0,1.447572359194422,0.7056238666468445,1.0,4443.0,0,True,1.372529812535479,-0.005579018077252839,0.4456221109468155,-0.057373738308092795,0.09641055157990293,-0.02075372964646917
8,claude,2.0,2.5054397239666004,0.6548500122614325,1.0,4214.0,0,True,2.2561065908212163,-0.07075085904414402,0.8823972125930485,-0.37419242296336863,0.49845499488063416,-0.12289583032303482
8,openai,0.5,0.9777788824209965,0.7174871290214712,1.0,5703.0,0,True,0.9756500002138886,-0.013381189453019238,-0.026956224798622606,0.05394476603762357,-0.01066619733122258,0.01513671550100258
8,openai,1.0,2.388358857326677,0.7150679681116668,1.0,4730.0,0,True,2.383377856122617,-0.009286603633238636,-0.06066552816170055,0.12467739551583593,-0.056364770197324825,0.035777628889544506
8,openai,2.0,4.349985657103047,0.7236810582872341,1.0,3628.0,0,True,4.339072298331724,-0.01170306144072246,-0.10975186257792584,0.27348277691783784,-0.045699976734396464,0.07591479909642765
9,claude,0.5,0.6310936330173638,0.736356642941524,1.0,5524.0,0,True,0.629170128649654,-0.009137538082688119,0.025831681446052492,0.021475291990969005,0.033621991587532186,0.00904024319807699
9,claude,1.0,1.5420796121682687,0.7473592666742463,1.0,5314.0,0,True,1.5287194547161949,-0.007551341126008573,0.07832480080817288,0.019479271415476018,0.18411107855201148,0.023626904205885365
9,claude,2.0,2.605783685629422,0.7287172074816979,1.0,3843.0,0,True,2.4941769327224237,0.009843492346620903,0.1887246964487901,-0.1257747605557516,0.7155319566925681,-0.07530516406860223
9,openai,0.5,0.8634657289141365,0.7461140326848235,1.0,4524.0,0,True,0.855865325782846,0.016007137858510538,0.09960802771239252,0.04988484260270402,-0.003555504894670122,0.019709955558478733
9,openai,1.0,2.128958415143292,0.7531613059194274,1.0,5394.0,0,True,2.1013788607119097,0.05670769484491968,0.307384245318713,0.12817137355364946,0.023060541373516857,0.044836265128875445
9,openai,2.0,3.745551006071754,0.7624882140171809,1.0,4631.0,0,True,3.6613026921603753,0.20055695460754852,0.713362422108455,0.24209746899360648,0.11582162898069605,0.05366622693622438
10,claude,0.5,0.7559045541955199,0.6442369619645238,1.0,5517.0,0,True,0.7319672614590369,0.006632561993525345,-0.18849466447184418,-0.0054620649828453945,0.0031262650526877496,-0.0013364526471828506
10,claude,1.0,1.837062344108645,0.6189323924616313,1.0,4391.0,0,True,1.7753925008233726,0.023689977489664144,-0.45906483793584196,-0.0941097973372992,0.021903254939107917,-0.046275016669530156
10,claude,2.0,3.2327790858701273,0.5648017925377925,1.0,4641.0,0,True,3.045201545046282,0.12445551674579634,-0.8866336815706365,-0.5330471389567589,0.23718382474249589,-0.18869098567129067
10,openai,0.5,0.8504841357070988,0.7449423236599364,1.0,5942.0,0,True,0.841479946346343,-0.011489901286486203,0.10528309590894029,0.06074216786981315,0.0014415921723321583,0.018070078172110662
10,openai,1.0,2.0655201076298595,0.7446453617708554,1.0,4824.0,0,True,2.032970442668415,-0.04898335090091688,0.3147927720067401,0.1745728958409779,-0.007657133655862473,0.03709863378287345
10,openai,2.0,3.601401119991079,0.7723572691134342,1.0,4636.0,0,True,3.496867121573575,-0.09082350850777034,0.7311945605003454,0.4097837310289942,0.09008608454543053,0.1519136507461192
11,claude,0.5,0.6131993705311255,0.6654289548068362,1.0,5021.0,0,True,0.6052103974099431,0.013118503170361699,-0.09525353029437918,-0.015705263154987385,-0.0140078355677459,0.006755588770335628
11,claude,1.0,1.499438649039753,0.6427227444085215,1.0,4913.0,0,True,1.480081379444021,0.028643737581298186,-0.2101095325315286,-0.08764877010021775,-0.07087078752937269,-0.0019793102045534386
11,claude,2.0,2.5091326942898666,0.5474504213477882,1.0,5276.0,0,True,2.4194581239931736,0.12761920900460808,-0.3688628148657976,-0.4660574649805282,-0.22424182809768323,-0.14875774590726104
11,openai,0.5,0.8189625739427722,0.7268329271398084,1.01,5882.0,0,True,0.8041452627538448,-0.017475001191705634,0.1495196053120779,0.035795452970681464,-0.00800871787479548,0.006569007140850143
11,openai,1.0,2.0020931345499484,0.7302409012923947,1.0,4801.0,0,True,1.95732010879375,-0.056906509341219165,0.40559133288083826,0.0957110044442637,0.01615979139397297,0.010511697321426898
11,openai,2.0,3.530088254915264,0.7255663736039838,1.0,4373.0,0,True,3.3881763749848584,-0.2393809189039829,0.9286914821245429,0.0622386187444874,0.2393626265460276,0.029064299904298815
12,claude,0.5,0.4371360748665005,0.5830431943545349,1.0,4842.0,0,True,0.39075802582565106,-0.003725874237147784,-0.19295148724859587,0.0004393869847297255,0.033852840983185785,-0.002397233551255137
12,claude,1.0,1.0815475917766755,0.6059513878978376,1.0,4817.0,0,True,0.9676614468424131,0.004764967970547877,-0.4513368547864801,-0.004982723177114496,0.17138001004018885,-0.01590348366951684
12,claude,2.0,1.8512854089257604,0.5930164334163653,1.0,5042.0,0,True,1.5684481618683803,-0.007251974161439039,-0.7211895533836776,-0.14645004629839498,0.6493071545295438,-0.06335352247569324
12,openai,0.5,0.9216189971271235,0.7301739872787486,1.0,5535.0,0,True,0.9171052046881292,0.01084947994842036,-0.039945624905286636,0.07968145351082113,-0.007283875780662479,0.013567105636035347
12,openai,1.0,2.208620725419737,0.7384350981191231,1.0,5667.0,0,True,2.194082766402403,0.006743078690462907,-0.09417577298390668,0.22778721877776045,-0.014434965475200769,0.05473931252275135
12,openai,2.0,3.948325428477375,0.756719127227437,1.0,5015.0,0,True,3.875935596236476,0.012286145737174674,-0.19326669222221612,0.6650053906125979,-0.18792153458120392,0.22659944083179873
13,claude,0.5,0.4896365074551729,0.7124404280622524,1.0,5498.0,0,True,0.4865862801416586,-0.004359681811839313,-0.03570849540023655,0.004168334306037357,0.040813880989531225,0.0006708570929942516
13,claude,1.0,1.1999577501468373,0.6979249870132301,1.0,5127.0,0,True,1.1926778171161145,-0.006274502264077547,-0.05835479751783405,-0.04433889752962165,0.10907396006432558,-0.010512294056664677
13,claude,2.0,2.005635643373133,0.6812492939753888,1.0,4698.0,0,True,1.9260055916815604,-0.0074549792994994535,-0.06993001804107712,-0.20466114058746296,0.5078592545430141,-0.09123489326455055
13,openai,0.5,0.7320634507870323,0.7451754894628505,1.0,5390.0,0,True,0.7272705788083982,-0.012529834736684425,-0.007458585966671164,0.07994558193057609,0.004410397021720775,0.01926204149763325
13,openai,1.0,1.7695427702129891,0.7472994183533116,1.0,5051.0,0,True,1.7532790280139676,-0.029615627026335033,-0.00990611064445937,0.23132511995321312,-0.02047114661512667,0.048874023592155466
13,openai,2.0,2.987882995035579,0.7720624614681234,1.0,4463.0,0,True,2.9121976771861524,-0.12733555211524927,-0.003697670100189733,0.6367068657631796,-0.03255351766134844,0.1544865722177747
14,claude,0.5,0.36768742152341916,0.6763243699501116,1.01,5117.0,0,True,0.35614713070751947,-0.01017474268661737,-0.07936536402549964,0.008225282059392451,0.04297609448248427,-0.006022862922121641
14,claude,1.0,0.9057968016238997,0.7023777759358115,1.0,4662.0,0,True,0.8674361920297272,-0.02471292780573112,-0.17942894062117218,0.004474820940434652,0.18746650547926286,0.007287685286133089
14,claude,2.0,1.5834116861835905,0.6871846076598646,1.0,5187.0,0,True,1.3890757944363061,0.0503819746487875,-0.26231292742397166,-0.10482879688115196,0.7024867167521444,-0.04287104059740807
14,openai,0.5,0.6483995796961889,0.7296714215722159,1.0,5224.0,0,True,0.644183332000372,0.014357719654237199,0.06862696276037808,0.02256737586652842,-0.003909750034455243,0.0030778227492515805
14,openai,1.0,1.5945435775714394,0.7377075870712878,1.0,4693.0,0,True,1.578767050945545,0.10260328059501043,0.19545232890445188,0.02637762594264247,0.024502172350253263,0.006215943994921321
14,openai,2.0,2.6394546919558937,0.7146603494868944,1.0,4078.0,0,True,2.5750259586890603,0.3824919099438706,0.40060825993367805,-0.10105526246699459,0.09499900216910812,-0.09969136061098985
15,claude,0.5,0.18011902958518397,0.5039468124564974,1.0,4620.0,0,True,0.14586367522426233,0.0016232432259846552,-0.09726992153476101,-0.015318783669870602,0.037649954314445504,-0.0070990366829521805
15,claude,1.0,0.4608876222619487,0.45406719253176553,1.0,5102.0,0,True,0.326413868580062,0.04513043417497955,-0.27078615088206165,-0.06457722189742604,0.15993205593837562,-0.027586428726110262
15,claude,2.0,0.9733792637350728,0.3095076861104979,1.0,5503.0,0,True,0.5198094652403111,0.15674806704889785,-0.40810896015761616,-0.37390499584321274,0.5717131314685111,-0.1395764321849274
15,openai,0.5,0.7522819812679263,0.7029466431871508,1.0,4168.0,0,True,0.7493664935098736,0.001813324658537322,-0.057800992878095855,0.024822146120247354,-0.015856262507483808,0.012893208381976932
15,openai,1.0,1.8464298696752084,0.687075707150011,1.0,5803.0,0,True,1.8389725226099514,0.041392998685543414,-0.1290474908475584,0.03171286618183627,-0.0900111734457883,0.002995372032430253
15,openai,2.0,3.1084259143628903,0.6628804244810468,1.0,4122.0,0,True,3.0871213416709513,0.08085520366116175,-0.23743988120497725,-0.023718859420418504,-0.2612149658685092,-0.016804256928096974
16,claude,0.5,0.5450973564044868,0.7591432771562523,1.0,5262.0,0,True,0.5232417233820675,0.006419290529227127,0.14116564488977396,0.057272860305334426,0.001578379797024247,0.009879700043098688
16,claude,1.0,1.3377587704348601,0.7696671063143278,1.0,5545.0,0,True,1.2631991553307975,-0.011972856865745616,0.3812678157076738,0.21249700153811993,-0.026416837756792873,0.05064681896387886
16,claude,2.0,2.245019400224341,0.8104225648666051,1.0,4416.0,0,True,2.0351032203371924,-0.034119047894442735,0.708909839759495,0.6066752244180236,0.022496846232715372,0.16182948929881466
16,openai,0.5,0.8161457296122769,0.7389217718587362,1.0,4843.0,0,True,0.8088936637197839,-0.0035574584200789594,-0.026185968352236556,0.09714088977939396,-0.029207810267208388,0.028232670111916748
16,openai,1.0,1.9729817397904226,0.738921400591066,1.0,5243.0,0,True,1.9532638878179671,-0.01862674615165545,-0.052151368035900016,0.24945176726257945,-0.08484823704519581,0.07017835643819734
16,openai,2.0,3.4593889371740008,0.7627500167766147,1.0,5446.0,0,True,3.35593108494484,-0.06935276305254627,-0.018784914680259994,0.7900732385613081,-0.2158802070015115,0.17063325266336007
17,claude,0.5,0.472701629535232,0.4918223365594826,1.0,3852.0,0,True,0.3810862945594665,0.006140269528204605,-0.270141895704593,-0.036707302588902924,0.06184589198222183,-0.005777501278154941
17,claude,1.0,1.156499429261483,0.48587194325412564,1.0,5091.0,0,True,0.9244444931270549,0.08471178749660675,-0.6472460857720364,-0.13190353352986603,0.19339717896708533,-0.04459501688546034
17,claude,2.0,2.1177452974327062,0.4159311990247305,1.0,4230.0,0,True,1.5210101319912517,0.3545627318348953,-1.059926867729885,-0.6302975340004754,0.7018203714294051,-0.17996336381608222
17,openai,0.5,0.7765732611996424,0.6490020616182387,1.0,5194.0,0,True,0.7361112003193543,-0.0023422972854353955,-0.2434537933450243,0.03863549621059068,-0.005314653952546813,0.020252106308197362
17,openai,1.0,1.9133259247828314,0.6533506488732143,1.0,5706.0,0,True,1.8185607542253608,-0.02189576117674325,-0.5845458174510704,0.09536120136621878,0.033372908126412956,0.03566694348401129
17,openai,2.0,3.3434683197387147,0.6448133569064747,1.0,4583.0,0,True,3.128104691024784,-0.06778632745754815,-1.1540007163184043,0.20241177680308453,0.10511497141680487,0.07354674042440353
18,claude,0.5,0.7095590765369175,0.7316698284253385,1.0,5087.0,0,True,0.7077945852472631,0.008511422723761387,0.03982005165346649,0.026881205196859208,0.0007028109660404277,0.010942313467497704
18,claude,1.0,1.7460068393057755,0.7362179840299586,1.0,5223.0,0,True,1.737733770035823,0.019271102923983492,0.1521220518902303,0.06614543062932365,0.018189247281364028,0.02454926863731354
18,claude,2.0,2.920082813455369,0.7225695033811665,1.0,5055.0,0,True,2.897165054368924,0.10201687415872732,0.33517696327888213,0.030353128771183804,0.08287144290152576,-0.052709177381004266
18,openai,0.5,0.7106226012742093,0.6659016806513093,1.0,4762.0,0,True,0.6977564888182912,-0.007509384841992521,-0.13422978011953876,0.004677492743181291,-0.000558252445353302,0.004914106011628503
18,openai,1.0,1.7328363870103174,0.6632682870346814,1.0,5378.0,0,True,1.7056254287491608,-0.0062160785103643305,-0.3037340809484679,-0.007962791798478114,0.029215563517903734,-0.01881101232414922
18,openai,2.0,2.911889778538696,0.6339339378509118,1.0,3934.0,0,True,2.8427717214535173,0.06348011355222284,-0.5599161124868597,-0.23630681098952003,0.13454991006612982,-0.07918748009946877
19,claude,0.5,0.5718029237108572,0.6981929264884746,1.0,5104.0,0,True,0.5526480494503735,0.005075644028569608,-0.13477606316501106,0.04506823662024862,0.0356374658662695,0.0068696952617812975
19,claude,1.0,1.4026907873575158,0.7135227632635559,1.0,4679.0,0,True,1.3528779389460666,0.019990716618500614,-0.32698348137760336,0.14786754118726048,0.08199612493924151,0.036833777489335966
19,claude,2.0,2.328433082630915,0.7706252224522,1.0,4489.0,0,True,2.194773228455083,0.1878019989203353,-0.5485112081266728,0.3586161682156916,0.3473855732173295,0.1384003870033074
19,openai,0.5,0.5781499799860991,0.7617851780829388,1.0,5680.0,0,True,0.5741414885739516,0.010317824544334041,0.020657735201793752,0.06087490382953021,0.009019158190015562,0.01728154502084726
19,openai,1.0,1.414758471521794,0.7914317007316121,1.0,4364.0,0,True,1.3962181116114512,0.058319495696700877,0.08255964830753225,0.17920177268214754,0.07419662265901118,0.06542816134836399
19,openai,2.0,2.3366327342026105,0.8454493300371831,1.0,4264.0,0,True,2.240099652392014,0.22949191814087982,0.2032670301405694,0.4585525575753233,0.3431301741146967,0.1407596938734433
20,claude,0.5,0.6148281390363372,0.6945039213836114,1.0,4952.0,0,True,0.6114722463099164,0.0037464301597882007,-0.0575777298291987,-0.002821846470493496,0.027690034056608394,-0.0033765409526556166
20,claude,1.0,1.4989815079841773,0.6800676784430199,1.0,4825.0,0,True,1.4811554583148623,0.07061860639969961,-0.1265129710613042,-0.11059713261947253,0.1368241162057909,-0.03433636041966688
20,claude,2.0,2.5805426357888,0.6107336286444478,1.0,4669.0,0,True,2.4562194507002824,0.3372227127962909,-0.19599746650416755,-0.5634633786354888,0.3489662297234166,-0.18650397227129983
20,openai,0.5,0.7444860741409841,0.6322734488852392,1.0,4668.0,0,True,0.7092550404635586,-0.003864874472333805,-0.22378203431209923,-0.00671796598610406,0.03266239399620433,-0.0033916047512220168
20,openai,1.0,1.8482317019451204,0.6294138448864507,1.0,5913.0,0,True,1.7596718278003143,-0.05304926951197948,-0.5445955908952633,-0.05357266700378653,0.1312525725239803,-0.004430740172964269
20,openai,2.0,3.2442852374729267,0.5818524896933029,1.0,4534.0,0,True,3.0089785701407243,-0.1153902329786187,-1.0276499755018842,-0.39329570704131883,0.4851499726675966,-0.10955947857790693
