seed,model,variant,draw,w_norm,cos_vs_identity,cos_to_stated,rhat_max,ess_bulk_min,w_anti_pobreza,w_anti_deuda,w_pro_aprobacion,w_pro_crecimiento,w_anti_desviacion_inflacion,w_pro_confianza
1,openai,multscale,3,1.9333150292682095,0.9983869137668177,0.692520097956556,1.0,3375.0,1.880237709381867,-0.016624833984443498,-0.4091811847276205,0.1807757029214691,-0.014909133514799543,0.042489934616856725
1,openai,multscale,4,1.8711911539676709,0.9994661649246428,0.7071483420904022,1.0,5017.0,1.803250049937562,0.0057717002286634825,-0.4149893641512428,0.2658999361031152,-0.044390168354583294,0.0687229520514935
1,openai,multscale,5,1.8956145174750572,0.9960271455078252,0.7336283893018424,1.0,4699.0,1.8019068708852246,-0.009279140928410848,-0.38741720607631286,0.43358571495563436,-0.037766056380820014,0.0829758173826472
1,openai,multscale,6,1.7606683599468604,0.9983725083591745,0.7253755050709523,1.0,4830.0,1.6813388371531177,-0.019240683529721882,-0.4051426372987875,0.3133065345315888,-0.006757485851113975,0.10166306971186488
1,openai,multscale,7,2.014047703675478,0.9937175246084358,0.7345659250642376,1.0,5926.0,1.903577192160355,-0.018147454884005553,-0.4144581485121959,0.5056432357107994,-0.01943123255072687,0.06800356286189584
1,openai,multscale,8,1.882456748913887,0.979946908682312,0.7435888454037172,1.0,5334.0,1.7403781960195546,-0.033454934119428306,-0.32893759216144086,0.6301578349157134,-0.06846693734242733,0.060177701705439235
1,openai,multscale,9,1.8361250551164754,0.9959261761025985,0.7326659470083673,1.0,4243.0,1.749092759743428,-0.016067203500966833,-0.35379513278630303,0.41976249413795635,-0.06044833973551079,0.08213422895651473
2,claude,identity,0,1.0656305087581315,1.0,0.5726983149230244,1.0,5418.0,0.9702982228558029,-0.0016891750515191095,-0.43934104123109335,-0.031850357387226275,-0.0028029458107409764,0.006635836473040923
2,claude,zscore,0,0.9119302031345388,0.947382286354841,0.4702505380840093,1.0,3560.0,0.7583007513151053,0.05949481619697593,-0.4112638488297467,-0.17520549498938842,0.2031331543129598,-0.10935737551610183
2,claude,minmax,0,1.0096982729698187,0.9920696413202968,0.5960710162263931,1.0,4950.0,0.9454890067193856,-0.08773320274599891,-0.3418884947038093,0.005559313314874209,0.028491733071885496,-0.010658241794222931
2,claude,centered,0,1.0656305087590754,1.0,0.5726983149225594,1.0,5418.0,0.9702982228561956,-0.001689175051571183,-0.43934104123272144,-0.03185035738437959,-0.002802945812786668,0.006635836472194341
2,claude,multscale,0,0.9423636793573656,0.9964360865186418,0.560631936106704,1.0,5826.0,0.8292051293747753,-0.0011351093906297887,-0.44724233663538704,0.012348298130427931,0.016983023896074003,0.0005078097399936496
2,claude,multscale,1,1.039247371905163,0.998239234171077,0.5862646419525918,1.0,5950.0,0.9635955689981968,-0.022047637239507076,-0.3868554274453491,-0.022078486747752188,0.025566688636488564,-0.015308305659180748
2,claude,multscale,2,1.0415875408432347,0.9972817375980042,0.5977516850873184,1.0,4962.0,0.9766385254797917,-0.015076685647309298,-0.36125102956965377,-0.01750716001977172,-0.006431038009207759,-0.0020794401744353413
2,claude,multscale,3,0.9935892604176279,0.9987962227641046,0.5964849538237909,1.0,4955.0,0.915739443091589,-0.010622892434446859,-0.3832502387882777,-0.02011755377532765,0.034596715653916074,0.006756530520056739
2,claude,multscale,4,1.047864834021443,0.99922583890028,0.5978298223059837,1.0,4443.0,0.9675370069163989,0.0024723048363903665,-0.4015983282045329,-0.01639027695396277,0.01589465185149506,0.009178234146875847
2,claude,multscale,5,0.9334408725421243,0.9988576526413216,0.5612656018562735,1.0,5173.0,0.8527452532172441,0.010441306551481063,-0.3743839581968436,-0.057788555032421404,0.015471692782687053,-0.01691556205762961
2,claude,multscale,6,0.9137749826602465,0.995681819325477,0.5290035477304651,1.0,4982.0,0.8018525951446787,-0.00496393984284219,-0.429806645027569,-0.08254525731400225,0.016904698735625976,0.012619565859510646
2,claude,multscale,7,1.008713769356797,0.9982339543827938,0.5979735043918509,1.0,5307.0,0.9397445998943015,-0.02010391646876751,-0.3652735791053971,-0.020342403208264016,0.009216546863518738,0.007472770923268242
2,claude,multscale,8,0.9273197215704857,0.9987711781685872,0.5609961414398572,1.0,5299.0,0.845064934922791,-0.011375071630236197,-0.3767158781810269,-0.05196139711011659,0.02856140383855567,-0.015071034149741439
2,claude,multscale,9,1.013387094709603,0.9987907986926859,0.5978078416686957,1.0,5224.0,0.9249390073945449,-0.02129520029138672,-0.41238090313460857,0.00629025869155947,0.017376258826224646,0.024253654842013545
2,openai,identity,0,2.2199079484673407,1.0,0.7162738486606429,1.0,5229.0,2.1896870513042033,-0.049601327443945416,0.3511048781827013,0.0668162362801548,-0.05394874666308752,0.012333416158018692
2,openai,zscore,0,2.1138196617289506,0.9176745194353355,0.5268199418281557,1.0,3584.0,1.8329416156540985,-0.5557520076872005,0.6524858245836704,0.04232134359659079,-0.6097879176097274,0.018114910919556384
2,openai,minmax,0,2.1620079607661076,0.977214930711024,0.6912402033598425,1.0,5668.0,2.082109589172193,-0.281655735781302,0.2352855163788096,0.1848917151033961,-0.3629397307508745,0.19621075124896356
2,openai,centered,0,2.2199079484649307,0.9999999999999998,0.7162738486628327,1.0,5229.0,2.1896870513013424,-0.049601327438358135,0.3511048781826963,0.06681623629455767,-0.053948746667307874,0.01233341615821654
2,openai,multscale,0,2.047626822925315,0.9974026804155,0.7141900541317823,1.0,5172.0,1.9965533878550046,0.0010220178866551665,0.45275795634994825,0.014533760770514978,-0.03638156689452871,0.004951286433346663
2,openai,multscale,1,1.9136137439518173,0.9948615221663861,0.7567323889264476,1.0,5882.0,1.8718731401709898,-0.04896115216067831,0.29773013581565816,0.23766166003929293,-0.06675068772718189,0.07764896000136434
2,openai,multscale,2,2.2488707593356936,0.9998067645350855,0.7096693731688233,1.0,5252.0,2.2197873975745006,-0.027649583330285183,0.34326565537745707,0.06365849140946539,-0.08534350287281696,-0.00564580670426177
2,openai,multscale,3,2.028906292322172,0.9994049050555174,0.7163524243176285,1.0,5092.0,1.9955671981105858,-0.053574336704443316,0.3607455320654951,0.01690120701416348,-0.0164370612311381,0.02467639784448396
2,openai,multscale,4,2.1428021323084105,0.9997159681600384,0.7177652294864707,1.0,5455.0,2.109804353370316,-0.023249731047556253,0.3666197914547596,0.034845673593716237,-0.05732809788036466,0.02958404080307444
2,openai,multscale,5,1.868301218085236,0.9933769459703263,0.7479243521931823,1.0,5983.0,1.82520223678341,-0.057644268786569884,0.28183267633259185,0.2684390223640959,-0.06150540574925697,0.02431652735716662
2,openai,multscale,6,2.09405725114715,0.998551900599539,0.7021350542165572,1.0,5410.0,2.0466541750226117,-0.0804590276159537,0.4274887483474682,0.029415184911795664,-0.0785550583681393,0.005101328970396575
2,openai,multscale,7,2.237109300931147,0.9998583700705067,0.7200751905908946,1.0,5281.0,2.203058497099552,-0.056824406772047274,0.37419002136884466,0.05603764928507558,-0.055922845914420274,0.040945262736125254
2,openai,multscale,8,2.2520873210462007,0.9989284944745925,0.7314891215896411,1.0,4468.0,2.22364881615296,-0.03943576829921283,0.30855717598286614,0.13066730724850678,-0.09518404758951036,0.06623130126778529
2,openai,multscale,9,2.082974283312077,0.9979729327839488,0.6983111952211754,1.0,5044.0,2.0339825636744937,-0.0636539649981325,0.4358794403100263,-0.00221666166913266,-0.08699811505810534,0.008971970241318501
3,claude,identity,0,0.8660884174276756,1.0,0.5924196406854527,1.0,4687.0,0.7902186429665448,0.06778480782065176,-0.3415268229943424,-0.0473293008527317,0.04600063317250419,-0.008495360093411881
3,claude,zscore,0,1.2647197526672542,0.7034082223727548,0.37868046591850374,1.0,3926.0,0.7038917927940685,0.7490805915935697,-0.36676636185838135,-0.2880507793327454,0.47656346364689134,-0.3135715445851919
3,claude,minmax,0,0.9670953726883568,0.9082061861325589,0.6116886461756502,1.0,5074.0,0.8000085463024741,0.4232857447028788,-0.25141948023430305,-0.09472030069931603,0.1896511876028031,-0.08909377466778196
3,claude,centered,0,0.866088417421815,0.9999999999999997,0.5924196407002134,1.0,4687.0,0.7902186429627184,0.06778480781921223,-0.3415268229874794,-0.04732930085061472,0.04600063318573386,-0.008495360079407556
3,claude,multscale,0,0.8146704416624119,0.9961250657904317,0.5796130024094018,1.0,5679.0,0.7320037615009634,0.12599437910571615,-0.3230786508089524,-0.07752498760368522,0.03788928220782386,-0.012581815565580917
3,claude,multscale,1,0.8310527740730475,0.993938377567702,0.5796668935562455,1.0,5370.0,0.7440153827227601,0.14421541745237892,-0.3324292536019728,-0.07490190330418017,0.012779599406254316,-0.0029858006481845367
3,claude,multscale,2,0.8539783396679739,0.9950923176777422,0.5484878465399363,1.0,5076.0,0.7779524110216637,0.05603648031783425,-0.3254405082933523,-0.12189909964870403,0.009977359220592669,-0.007648597964449655
3,claude,multscale,3,0.7453571886598856,0.9922576662933427,0.5123411376406393,1.0,5914.0,0.6614571347858719,0.053525022427990065,-0.3107132133493227,-0.12527690843446648,0.040747276889102776,-0.03563038297969601
3,claude,multscale,4,0.8276373716907288,0.9913493294281472,0.5858015166322325,1.0,5480.0,0.7621372801860392,0.13637028545019445,-0.27288441072406827,-0.10068004981802692,0.0207580789552729,-0.022366459856247505
3,claude,multscale,5,0.8050315136607711,0.9967116240052456,0.5774549023757629,1.0,4662.0,0.7487988166868178,0.0683076284807921,-0.27310635512961173,-0.07261727475139368,0.033156368724467096,-0.041838300816475514
3,claude,multscale,6,0.7579808957415421,0.99867456854167,0.5607118550430646,1.0,4936.0,0.6794276858987552,0.06391343212310409,-0.3257471441035301,-0.03815045929806564,0.023898418225279154,-0.026274270831531117
3,claude,multscale,7,0.7250072601542266,0.9897170007121137,0.5671321859977426,1.0,5407.0,0.6558928895756103,0.1407702227461498,-0.26008240433004365,-0.07869978097434491,0.01609983865685425,-0.03909055763494754
3,claude,multscale,8,0.7400933598383924,0.9990923882560746,0.60512088759236,1.0,5386.0,0.682780520760305,0.03599717671618001,-0.2760639949773613,-0.04423476919199609,0.045357660358398215,0.005271008832605052
3,claude,multscale,9,0.7500963587396554,0.9898979855567458,0.5491885095365705,1.0,5807.0,0.6491030723585504,0.14150355133868142,-0.3352000441744765,-0.07642902364211081,0.04861599340170892,-0.026879615395857842
3,openai,identity,0,2.1521831063795407,1.0,0.7032294975284604,1.0,5246.0,2.1139170930805666,-0.01832245584573578,-0.3637253595305473,0.16775637310447547,0.005585839465463435,0.04941047554667652
3,openai,zscore,0,1.876069236836804,0.9401171139673932,0.7015187821699653,1.0,3850.0,1.657986549325002,-0.310616483529781,-0.546339497628728,0.3973481697264344,-0.19208876405956077,0.4253977854788459
3,openai,minmax,0,2.0805393496585807,0.978160810944734,0.7663986309664361,1.0,5055.0,1.9915999780630205,-0.21413519308048978,-0.2455736644743307,0.3554287504482383,-0.07621361815727692,0.35195893939540407
3,openai,centered,0,2.1521832733587547,0.9999999999999963,0.7032295048064178,1.0,5246.0,2.113917248788107,-0.018322363503879564,-0.3637254084505133,0.16775648242867477,0.005585905473331917,0.0494103825897551
3,openai,multscale,0,2.0643873477562087,0.9987764333052992,0.6818372660688655,1.0,5399.0,2.025243353718131,-0.04455679514980047,-0.3861790650781665,0.07296799323930107,-0.015934201602231503,0.0581951430938374
3,openai,multscale,1,2.1526548510831476,0.9994621140093728,0.7153156907891152,1.0,4780.0,2.111107906138639,-0.03843109176543324,-0.3451130327745697,0.22466516377729634,-0.008252417721173454,0.07761329855296273
3,openai,multscale,2,1.9804182668291652,0.9994435470777735,0.7100263262662361,1.0,4969.0,1.9327621421161936,-0.015015171507630118,-0.3809429261842773,0.18790769186992692,0.0114007430260531,0.07552991197124687
3,openai,multscale,3,2.025729365124658,0.9920127374450813,0.7359659958778709,1.0,5288.0,1.9573226939393344,-0.07169380330532407,-0.3155231622785893,0.40239764405079836,-0.0075514921475872306,0.07610240587829664
3,openai,multscale,4,2.1016266285481895,0.9984467165056145,0.7049137300702083,1.0,4709.0,2.058600939202765,-0.04526140407583594,-0.32665867341485616,0.2638631245626226,-0.02210040332699475,0.011401709919448054
3,openai,multscale,5,2.153367290483905,0.9996569862420576,0.6987046478652187,1.0,4297.0,2.123580247097381,-0.02805679738660223,-0.3279980358187052,0.12915620840510636,-0.009336516883435545,0.047531355610830724
3,openai,multscale,6,2.0841493862954175,0.998838867403301,0.7119318840167466,1.0,5117.0,2.032345870325835,-0.01662415688885726,-0.38008672271586,0.2535729925794205,-0.018822265909102492,0.06207340918868997
3,openai,multscale,7,1.9943925656481147,0.9992641707054463,0.6867566645085028,1.0,4769.0,1.9489356959071804,-0.02618426863676316,-0.39775324323207684,0.128907370679015,-0.029779822153532944,0.05342427053982972
3,openai,multscale,8,2.146089031902226,0.9989034775101405,0.7106720088306904,1.0,4896.0,2.1217649327479116,-0.01763516378534746,-0.29199929586447104,0.10603172782069128,0.009412655722991825,0.08310108201942712
3,openai,multscale,9,2.09602576592613,0.9991039595950921,0.696954453662749,1.0,5129.0,2.069289369602417,-0.06773362638800466,-0.30207506767514,0.11332130188158077,-0.0003205182627384231,0.051831510010302215
4,claude,identity,0,0.6511603641317435,1.0,0.7145787643621384,1.0,4845.0,0.6377270397936888,0.03059819497565737,-0.11278240947211322,0.026384314943620157,0.054157601982515895,0.005361266876324046
4,claude,zscore,0,0.7437117770390816,0.682658274621541,0.5496996207278859,1.0,3537.0,0.4578758982682386,0.1051517274791308,-0.07630294335724892,-0.10659662743616385,0.5547915518125612,-0.08614718330568485
4,claude,minmax,0,0.7105533005150568,0.9281513579323952,0.7832377820735739,1.0,4554.0,0.6221268951189448,0.0797918495776221,-0.11208835033275125,0.021404052812013075,0.3098473857760079,0.04949793686772168
4,claude,centered,0,0.6511603641167439,1.0000000000000002,0.7145787643720961,1.0,4845.0,0.6377270397780443,0.030598194937628442,-0.11278240946397587,0.02638431493953583,0.05415760202625301,0.005361266881952526
4,claude,multscale,0,0.6259651451242567,0.9920818325964942,0.7291158477399986,1.0,4424.0,0.605921610730564,0.001943035080704627,-0.09825693301555889,0.006198026705545209,0.1212862417589578,0.016864053904880216
4,claude,multscale,1,0.664195107132531,0.9937610147775251,0.726997740525296,1.0,4279.0,0.6370304324075505,0.04100294892201046,-0.12897936523373926,0.044612637780836004,0.12225716927368661,-0.009661633426351988
4,claude,multscale,2,0.6331842591028836,0.9908519165643728,0.7632249761913114,1.0,5799.0,0.6086546388948484,0.03389624409075575,-0.10496525377086238,0.015999552918375598,0.1261625435252822,0.046067380894195695
4,claude,multscale,3,0.6274857127303111,0.9983651708283249,0.6810925855342633,1.0,5348.0,0.615249539238167,0.025049252409101577,-0.11735483677069956,0.0026278258667396786,0.02797934351298514,-0.004117311738686172
4,claude,multscale,4,0.5585064380222615,0.9840453301158247,0.7381710478610971,1.0,4598.0,0.5235301164175001,0.010696790429450232,-0.13594811603075146,0.07224374216077183,0.11828104311028367,0.006307416090755486
4,claude,multscale,5,0.5430678870899106,0.99504821945287,0.7061645675404229,1.0,4508.0,0.5244966280570491,0.028907552697007812,-0.10253966320767266,-0.0008831955190307342,0.09198497016546976,-0.0037380798205636566
4,claude,multscale,6,0.5324606699575684,0.9935653616889651,0.6909245844858651,1.0,4460.0,0.5137186132348824,0.01512133244890386,-0.10053717275128532,0.0019320043960515832,0.09452568681808134,-0.018230072913276673
4,claude,multscale,7,0.6576678028192205,0.9987257687408081,0.7141444154768268,1.0,4156.0,0.6404171477486034,0.026605512178226962,-0.11715886147690556,0.02338388833636282,0.08604981689132615,-0.0027177956170083943
4,claude,multscale,8,0.6305263663149427,0.9993789697403876,0.6938097849327305,1.0,4908.0,0.6176422955839287,0.016599695412136677,-0.11162973889183946,0.01676786589060478,0.054399589195769475,-0.010211180152679572
4,claude,multscale,9,0.6319599656894057,0.9983395454047589,0.7055031958007405,1.0,5295.0,0.6185751308903817,0.007944999219854587,-0.12087239694238928,0.01544875902852997,0.03569029529812934,0.023504999232307335
4,openai,identity,0,1.6036799870937244,1.0,0.7482806165642606,1.0,4597.0,1.5862052369140964,0.06953187788454161,0.21466888151244545,0.05281404617684437,0.03619376804051516,0.02693927134737547
4,openai,zscore,0,1.672123094244459,0.8185239995668303,0.6557063611326029,1.0,3266.0,1.3312057469473195,0.8932179877069573,0.10027867258803565,-0.1847543207858259,0.3900330285367601,-0.17243199663119066
4,openai,minmax,0,1.6393490554986585,0.9581978041036268,0.8105071211023005,1.0,4739.0,1.5438462743283754,0.4881634774198813,0.10454180355951653,0.07896002003871189,0.20193951407035268,0.08807488587053167
4,openai,centered,0,1.603679990209449,0.9999999999999998,0.7482806173043104,1.0,4597.0,1.5862052397482358,0.06953187699419551,0.21466888272897927,0.052814060792086344,0.036193754888392965,0.02693927156966899
4,openai,multscale,0,1.5587961180322498,0.9994889528571437,0.753564884685189,1.0,5353.0,1.5423107508579077,0.10877957652678792,0.18538207114052313,0.042027488980440744,0.04663962098587388,0.03133389115835846
4,openai,multscale,1,1.5524770700372597,0.9990826499285423,0.7474715224967002,1.0,5340.0,1.5297018585659747,0.11392152682980021,0.2338309186741488,0.012279139230348606,0.03835674509420532,0.03033557208274633
4,openai,multscale,2,1.5458150818280907,0.9990830860330214,0.7373401881269749,1.0,5412.0,1.5289745612843144,0.0601723160550408,0.20555338444590623,0.005084544387002429,0.07660394107379784,0.003760358542685639
4,openai,multscale,3,1.4183445424578385,0.9979579120419749,0.7306157217119433,1.0,4926.0,1.4001862687647273,0.11248895498284602,0.18610681676908697,-0.007414732390139668,0.05842817321694831,-0.020525885113771306
4,openai,multscale,4,1.6180959138738311,0.9987700175870632,0.7426153580820023,1.0,4877.0,1.5999278762902829,0.13352004610639387,0.19561224282120274,0.012273604277241898,0.045518016004129074,0.012283882438080939
4,openai,multscale,5,1.322023130218581,0.9989945800631688,0.7698161300934354,1.0,5492.0,1.3026092701300132,0.10259669225512826,0.1773532182433374,0.06783968501464674,0.055667434182468306,0.035677931974560144
4,openai,multscale,6,1.5976442354946996,0.9994205759606538,0.7466805321052299,1.0,4543.0,1.5841765548009676,0.08906453576070147,0.173273300876023,0.03324594087249807,0.05810334005257746,0.02035503357588314
4,openai,multscale,7,1.5450757033329379,0.9992918558483759,0.7261444391669244,1.0,4853.0,1.528456160960147,0.04011041898248182,0.22072672840212276,0.027387047508311915,-0.0009197049936707042,0.0008139300886910239
4,openai,multscale,8,1.4697547242101001,0.997487969478588,0.7416311950259308,1.0,4603.0,1.4462126432927331,0.15030756131327175,0.20711964536939795,0.007918308224990423,0.05503422301304568,-0.008097155331948665
4,openai,multscale,9,1.5888366657837785,0.9996257871250762,0.7422296446647321,1.0,5009.0,1.574885400137915,0.06371573449368523,0.18501538738856907,0.05115323867069021,0.05682608580237333,0.001296427638667284
5,claude,identity,0,0.6353988602246787,1.0,0.6602873606027487,1.0,5760.0,0.6043338727054609,0.06338015762086394,0.021004615530897826,-0.10890867741681279,0.14176691725364426,-0.04577209605986126
5,claude,zscore,0,1.273102751956829,0.6586041837808905,0.35522597250447807,1.0,3897.0,0.5380076110080847,0.6326704811390734,-0.09958378951779544,-0.3254327171988866,0.837660845287057,-0.33699764620465233
5,claude,minmax,0,0.8966124292704764,0.8744584698440103,0.5403588094887278,1.0,4601.0,0.6241469595289273,0.3050129407813263,0.012487843427789969,-0.2126140373455776,0.4964910198352089,-0.17163192972800392
5,claude,centered,0,0.6353988599031433,0.9999999999999999,0.6602873580315275,1.0,5760.0,0.6043338724291164,0.06338015369508908,0.021004615583386652,-0.10890867847250009,0.1417669175654729,-0.045772097179196454
5,claude,multscale,0,0.6215717247538646,0.977333197748978,0.5797537955340406,1.0,5393.0,0.5487356147263754,0.05517875057141582,0.030502641954391486,-0.22388308731534334,0.1749823934217468,-0.022870366636500796
5,claude,multscale,1,0.6349196194023515,0.9915526436742401,0.6232522744757233,1.0,5406.0,0.6144634927168057,0.028469027477099625,0.002559011681149021,-0.1338904942228022,0.07569824660232685,-0.032918325779451196
5,claude,multscale,2,0.6239205304898008,0.9925600069832149,0.59144266899728,1.0,4893.0,0.5691207220321362,0.07508766952968533,0.009636859538146669,-0.16805427925931465,0.16285039867993506,-0.06989214416195695
5,claude,multscale,3,0.6422374336230224,0.9877813913532639,0.5729782525599405,1.0,4691.0,0.5898188971690785,0.04033396362244124,0.037011876581083264,-0.20323275145594719,0.13256677114970636,-0.05204211738558382
5,claude,multscale,4,0.5593877838785865,0.9955654725472945,0.6181329171285953,1.0,5120.0,0.5289222643457034,0.05911587613288077,0.020500371317962,-0.1379757885708117,0.09361589511125146,-0.037943707616144205
5,claude,multscale,5,0.647164173594733,0.9938411850349511,0.6650133639481034,1.0,5377.0,0.5992103105326747,0.035117348983218645,0.037296935936125764,-0.13156803246465837,0.19802294495841982,-0.02491882439903136
5,claude,multscale,6,0.6539757682284439,0.9757271727151181,0.548140530445425,1.0,5314.0,0.5928229659865665,0.028400139767396138,0.014919543741421045,-0.2444977446755153,0.1210036794258212,-0.028196420315589964
5,claude,multscale,7,0.638694139225536,0.9694441964906764,0.509437797691158,1.0,4904.0,0.5582752353280067,0.08929015429768222,0.022307434507889103,-0.25427111323577406,0.13279289554786683,-0.07416778058923504
5,claude,multscale,8,0.6486562148813468,0.9996501795170607,0.661552410882191,1.0,6789.0,0.6140977540932528,0.0734150968412461,0.03198416591275751,-0.11985668198723684,0.14528607291218332,-0.04186171292769265
5,claude,multscale,9,0.5940994241378418,0.9868897505043129,0.5995962377240147,1.0,5096.0,0.529136487434063,0.06345330361177184,0.03294758269458069,-0.1529329087960982,0.19835642419733396,-0.07157578409633115
5,openai,identity,0,2.0908730613070494,1.0,0.6898905659080549,1.0,5553.0,2.081103171480912,0.041568062505644356,-0.18599083942703096,0.025487076244793874,-0.05986725506046292,0.014337806539894136
5,openai,zscore,0,2.137027039175753,0.9078827107240219,0.4865349000073911,1.0,3881.0,1.8887855711779171,0.5830273315436955,-0.37462032868132283,-0.18001174183276222,-0.6628939865617818,-0.21743897459446856
5,openai,minmax,0,2.0714018583153377,0.9902353305557244,0.6894671015723149,1.0,5329.0,2.03130692337876,0.16899890671229642,-0.17808441859452953,0.08050901728648895,-0.29753679410587164,0.09598596427818328
5,openai,centered,0,2.090873061307293,1.0,0.6898905659080556,1.0,5553.0,2.0811031714811534,0.04156806250554715,-0.1859908394270817,0.025487076244711807,-0.059867255060486575,0.014337806540021933
5,openai,multscale,0,1.8152274778314494,0.9972336975344713,0.6498965144150828,1.0,4121.0,1.7947312273227471,0.07684439190371099,-0.2267801746244765,-0.06610307610529662,-0.10873935305565642,-0.021504562390488056
5,openai,multscale,1,2.0229633678917165,0.9990284756271521,0.7057872210910643,1.0,6111.0,2.0088581784090462,0.02178914891639538,-0.19805134229862886,0.10204376745088026,-0.06632229586951023,0.04856879933788947
5,openai,multscale,2,1.949769709068081,0.998132968474325,0.6547363842970443,1.0,4397.0,1.9312102078029785,0.033698974368350586,-0.21991732117012733,-0.036013716875688565,-0.1456808401992203,-0.0031476417408476784
5,openai,multscale,3,2.0340851673965434,0.9994323331878916,0.6891359505659079,1.0,4785.0,2.0213069828323436,0.09966640725964335,-0.20003773480312828,0.00391275523157617,-0.04305198786056267,0.0018105199178176411
5,openai,multscale,4,2.023117308783358,0.9996581854947192,0.6814655476980928,1.0,4593.0,2.011077272752322,0.0535444403572617,-0.21044247265832378,0.005755874519977367,-0.034484149763785235,-0.014018560901821266
