seed,replica,modelo,t,n_shocks,pib_usd_mm,crecimiento_pib,inflacion,deuda_pib,balance_fiscal_pib,pobreza_general,homicidios_100k,aprobacion_presidencial,indice_protesta,confianza_institucional,presup_salud,presup_educacion,presup_seguridad,presup_infraestructura,presup_agro_desarrollo_rural,presup_proteccion_social,presup_servicio_deuda,presup_justicia,presup_otros,delta_iva_pp,delta_isr_pp,n_reformas,ind_bienestar,ind_gobernabilidad,ind_desarrollo_humano,ind_estabilidad_macro,ind_estres_social
2,0,gpt-4o-mini,4,3,132250.44364540032,3.7046302064822063,3.769611458777081,44.93325572787122,-4.93465751671341,46.41714874422111,15.182610707463352,33.285777112387635,41.412899379368234,29.163825058751982,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,62.77073507811048,35.99212016951021,70.98226546757854,71.0230530298453,33.80516689844602
2,0,gpt-4o-mini,5,1,134916.48914478754,2.015906658533127,3.5739546717022717,50.49551505293463,-5.562259325063406,45.538663407002986,14.415852877907987,33.151724755291596,37.52535919298722,29.39402329749912,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.4685778610538,36.601511128111746,71.55690687573794,65.91691672589108,32.41097563774802
2,0,gpt-4o-mini,6,1,139617.56917539827,3.4844369731306086,4.127376438776975,56.19678804637613,-5.7012729934415,43.3839592323265,13.677527743422937,30.29309770312626,31.664048683156373,30.030250894813435,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.82048279819455,35.66442641125097,72.30571492690973,67.68936160832192,30.07763702989469
2,0,gpt-4o-mini,7,0,145030.49023640223,3.8769626866972784,3.802515992695306,62.67493924957702,-6.478151203200894,42.456123897895004,14.290506717484215,32.99789943998028,24.783769074557593,30.688802066600605,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,65.37337935947164,38.10655769840783,72.87280056057324,65.64845562450522,28.557969182450215
3,0,claude-haiku-4-5,0,2,117651.82542160654,2.305935149223071,3.9782954495108176,31.39200187483901,-2.8920018748390097,54.34397260583705,16.52433280787054,40.87333736675299,38.75203113185112,27.94178054476692,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,-0.5,1.5,2,57.54752356331803,40.089508665780194,68.00333744126414,71.4407488801553,37.95093552096756
3,0,claude-haiku-4-5,1,0,121501.03948142267,3.2716993943973574,3.86496576075057,34.5704072182516,-3.1784053434125896,52.68245840634941,17.012323160410315,44.676494884796,31.61731896483787,28.732023281371088,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.5,2,58.4764305429364,42.390316116541385,68.49921148804336,72.74273319146391,36.05625449599085
3,0,claude-haiku-4-5,2,1,126101.88560140923,3.7866722289976833,3.950676392440768,37.425836587720276,-2.8554293694686717,51.298942327066996,17.290566073247657,44.31589286208716,35.62566157209187,29.55822145786473,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.5,2,59.26286348594958,41.4549398681175,69.05570047012488,74.66827999556394,35.90333984996053
3,0,claude-haiku-4-5,3,0,130224.20735576679,3.2690405339279702,4.338004136760839,40.47185724985716,-3.046020662136885,49.95847241146298,17.232529475127354,48.7496370824833,29.202151406812963,30.10520039936341,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.0,2,60.0272352700776,44.44490934657678,69.551260771738,72.87442506322868,34.00356089602311
3,0,claude-haiku-4-5,4,0,134526.73155736935,3.3039357957835342,3.891161909224907,44.72957815324846,-4.257720903391305,48.14010104313695,17.22875892125275,52.622766598384224,24.61589976967251,30.58060107819396,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,-1.0,2,61.206769643963725,46.91500789670572,70.27879520972853,71.43366461733991,32.363656987790094
3,0,claude-haiku-4-5,5,1,138181.7637681213,2.7169560788691687,3.6093245143729167,49.52352333399054,-4.793945180742078,47.36577976730561,17.530809867618405,51.08685003890696,23.83215814792921,30.808597740125617,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.5,2,61.68099025020824,46.466320725848206,70.70903402075652,68.66807558782021,31.795689662652585
3,0,claude-haiku-4-5,6,2,142213.21625401374,2.9174996583901405,3.7833546152898565,55.493502001054026,-5.969978667063486,46.540297065571146,16.242328251889386,45.361009978372955,28.157897111123017,31.062557976623815,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,1.5,2,62.1814310872281,43.195156968841346,71.1630412477159,66.25972064862222,32.01615736070732
3,0,claude-haiku-4-5,7,3,146507.19253972592,3.0193932735776903,4.029220912803868,64.6211304142366,-9.127628413182578,45.56890640010925,16.3597106140469,39.69446880218789,35.7799587040034,28.308992262203546,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,2.0,2,62.75664975565827,38.73294638902809,71.62910716313897,61.71792601659663,32.63933222165811
3,0,gpt-4o-mini,0,2,117595.47542160653,2.2569351492230707,3.9660454495108177,31.03440187483901,-2.53440187483901,53.81112260583705,16.565582807870534,42.46520736675299,38.53889113185112,25.92708054476692,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,57.99084728355613,39.57771526578019,68.22535668610196,71.90313780789423,37.636982770967556
3,0,gpt-4o-mini,1,0,121538.09821390542,3.3526993943973573,3.8784070576255694,34.299607218251595,-3.265205343412589,52.12125840634941,17.05351128541031,47.910351847296,33.211669964837874,27.043828281371088,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,58.93428363817449,42.79490963229137,68.7307848522452,72.87024094732784,36.08861207099085
3,0,gpt-4o-mini,2,1,126095.30632993334,3.749612823468156,3.9488110785466124,37.76054252827322,-3.4609353100216236,50.20071311900233,17.374326194273674,47.752358214550654,36.54156823886601,28.112137886205872,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,60.16618214555891,41.7656512943353,69.51077894960075,73.68453664744281,35.526888597342776
3,0,gpt-4o-mini,3,0,130327.12669535357,3.356049077947053,4.358726267070301,41.99086827656115,-4.230325748287929,48.82979021299163,17.31616395597183,53.93876544240303,29.529199194182443,28.90213192665911,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,60.946161087270355,45.746752649115265,70.01660205667676,71.01249806470213,33.493003637596324
3,0,gpt-4o-mini,4,0,134654.0444257135,3.3200438313002385,3.906704886400893,46.30128346255183,-4.310415185990679,47.00578103223476,17.312477036578073,58.034378596501966,24.440162384575693,29.562825287050316,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,62.128584840027294,47.72816797996273,70.74603647489785,71.02576440344409,31.749554343379835
3,0,gpt-4o-mini,5,1,138361.4389835772,2.753273823801836,3.6271665996769666,52.09679115140001,-5.7955076888481845,45.66874854567699,17.65768359836218,58.34175348557351,23.003968881945468,29.95438364113332,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.06143303700719,48.79188435748701,71.40844024529343,66.75857020297781,30.76443134946578
3,0,gpt-4o-mini,6,2,142353.06165143155,2.8849242225127196,3.7853486957740707,58.86658987015735,-6.769798718757334,44.30466724649962,16.41315588103295,54.54515640652773,28.559684307408226,30.326703361717136,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,64.00814375045464,47.05887167047993,72.08644692819163,64.26646337296978,30.95739538980895
3,0,gpt-4o-mini,7,3,146720.54616009482,3.0680650335133572,4.042824870948423,66.8066711590402,-7.940081288882859,42.76624146506024,16.57131489144933,50.95260093080466,37.000411846826225,30.69811736751357,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.04420601106136,43.855696532274244,72.78612587957724,61.32417443850085,31.87786121591261
4,0,claude-haiku-4-5,0,1,118697.82753596036,3.2155022051829096,3.898260738181743,30.5651850373764,-2.0651850373763985,53.60859128182534,17.003884337381624,47.58588802803199,32.28983214559389,26.214650661554874,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.0,2,57.92440649187403,43.47782529420179,68.11119923877966,74.58285093231702,36.48930759313515
4,0,claude-haiku-4-5,1,1,122842.72793441216,3.491976630487253,4.0294100047926245,32.868577012459355,-2.303391975082957,52.279753002533404,17.071023854849432,46.60213044009262,33.53861825537893,27.330046051467818,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.5,2,58.682817062392104,42.83433199038397,68.63303795289242,74.88687514118548,35.632845367336266
4,0,claude-haiku-4-5,2,2,127090.75439894464,3.4581017012261066,4.115386014514183,36.59939719266462,-3.7308201802052667,51.359505407666525,17.226736060588472,41.39818374404363,39.66443900741886,30.267969654115475,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,-1.0,2,59.231824907142325,40.653943678406634,69.15088733638575,72.59562856999722,36.89365305895508
4,0,claude-haiku-4-5,3,0,131769.4656686934,3.681393892007296,4.220734118771142,40.11965714926437,-3.5202599565997494,50.273512067045154,17.15374240488575,44.08452185496202,30.572513135170446,30.83219237360034,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.5,2,59.865777446591736,42.80236639191281,69.69500901495361,73.07985801839648,34.257775457358285
4,0,claude-haiku-4-5,4,0,136321.6114252445,3.454628683094566,4.0232266612012895,45.772633523351836,-5.6529763740874674,49.04390124683671,16.58607972032563,47.4429414644931,23.142858482524634,31.243752122488658,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,-1.0,2,60.57333394432951,45.34325584843696,70.21244931956184,69.3204665659913,32.317121651832245
4,0,claude-haiku-4-5,5,2,140045.01866873945,2.7313403975838026,3.9366124096640287,52.604637709881615,-6.832004186529776,46.510963350756,16.533470774367366,42.59910309767878,26.810494128058874,31.376591423390497,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,1.5,2,62.11908366368992,42.83433486809136,70.87225164647577,65.19594727998108,31.771597814026755
4,0,claude-haiku-4-5,6,2,143126.88741988243,2.200627184343344,3.469559433651715,61.35516532445986,-8.750527614578246,45.38706040802372,16.24085519392311,38.55449204642061,30.376256586755257,31.330290865184924,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.5,2,62.77246487422116,40.798293739008265,71.24108098768434,60.12450102819561,31.655327309392668
4,0,claude-haiku-4-5,7,1,147042.74987510193,2.7359376884454902,3.40866368669677,70.26358260760134,-8.908417283141473,44.17639453465576,17.088303590427927,37.54287356267546,29.992178135625476,28.45152854194083,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,1.0,2.5,2,63.640550181941286,38.39500847509274,71.90142862846142,58.82534707293817,31.17735144109698
4,0,gpt-4o-mini,0,1,118727.72753596035,3.24150220518291,3.904760738181743,30.750085037376397,-2.2500850373763983,53.04949128182534,17.04513433738162,49.205508028031986,32.06619214559389,26.222450661554873,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,58.38118333711213,43.633776894201795,68.34212562236975,74.34532290201399,36.15921109313514
4,0,gpt-4o-mini,1,1,122909.29035368546,3.521976630487253,4.040522786042624,33.58787701245935,-2.8377919750829568,51.1601530025334,17.15482481569288,49.951780215092626,34.90068425537892,27.345676051467816,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,59.59708825286829,43.399308524883985,69.09535338311848,74.01749387406718,35.33420622095074
4,0,gpt-4o-mini,2,2,127111.76439221577,3.4191671162018835,4.111867935019989,36.72699065116704,-3.139113638707689,49.703532512425,17.353298382029884,45.062375269175185,40.15980594932225,28.26957477860821,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,60.59122530166789,41.1875337570693,69.83647310733453,73.30159202581322,36.148968388862016
4,0,gpt-4o-mini,3,0,131829.68921511786,3.7116350681314367,4.226443519970164,40.6050199486568,-3.878029297489758,48.05695476016018,17.323498128800072,49.702577908573424,32.10695211303433,29.14262908225641,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,61.68271544732265,43.967189786289836,70.61200571867573,72.51929047478254,33.435390335052375
4,0,gpt-4o-mini,4,0,136496.23237639753,3.539827173274188,4.047785840148037,45.73474581461632,-5.1297258659595135,46.79752446838887,16.755580810654077,53.53322477572649,23.548580902329803,29.833182871900203,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.0,0.0,2,62.4055544242364,47.13980514267778,71.13947739755578,70.16637319878384,31.2529549227665
4,0,gpt-4o-mini,5,2,140230.28117747995,2.7356423954512694,3.9514652745243346,51.73806929323139,-6.0033234786150755,44.26308087305455,16.703141365786145,50.62923161149794,28.256205193812686,30.178898159750553,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,63.95207581446428,44.779419295218496,71.79979001248898,66.57563637888927,30.914679765413496
4,0,gpt-4o-mini,6,2,143261.94195170316,2.161915920560883,3.4684147047278433,58.628787326273184,-6.890718033041791,42.60272687264613,16.452029132869225,47.12304741856316,30.49137757849496,30.300638211956233,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.05062628729264,43.53523706449875,72.39185988556494,62.242400135829584,30.474974470564362
4,0,gpt-4o-mini,7,1,147411.31754978845,2.8963558231565205,3.44849751469512,66.1013532144071,-7.472565888133916,41.33591465212931,17.299688703312988,48.227866916280135,27.95383902559364,30.624449227109753,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,65.94748659792656,44.61812816737562,73.07122047412656,60.96001888183598,29.774965367438213
5,0,claude-haiku-4-5,0,1,118382.71765979762,2.941493617215324,4.1679817838729685,30.030227369842837,-1.5302273698428361,54.818170235112724,17.147796301012274,43.65950426266764,30.287211200768326,26.132448085164597,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.0,2,57.30449727831425,42.2656419609896,68.07880605923982,74.60668292011029,36.6893788071266
5,0,claude-haiku-4-5,1,1,121083.38541854349,2.2813023827573433,3.861261863193205,33.53156649815999,-3.5013391283171535,53.447723330717054,16.344266337764008,40.691031011017614,30.990945675340235,26.89697158721711,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-0.5,2.0,2,58.254470364436074,40.32954241920595,68.68510805398786,70.60388587250614,36.01876394829338
5,0,claude-haiku-4-5,2,5,122895.21145928615,1.4963457079431628,3.4831190716051124,40.08837197074179,-6.556805472581797,51.85710447965985,16.747207599417955,32.03935881064876,50.86710005924343,27.311329561517493,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,-0.5,2.0,2,59.31728157322194,33.92618009343197,69.19752887428683,63.430293098695905,39.33072051185113
5,0,claude-haiku-4-5,3,2,127289.71951613863,3.5758171572928434,3.7917089531488632,46.03261367760345,-5.944241706861658,49.28342030436622,16.483530632127188,27.978316250980683,56.5182133990696,28.28737527447772,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,1.0,2.5,2,60.883913760678965,30.831117973880083,69.9570927210256,68.16463080796628,38.85931303995529
5,0,claude-haiku-4-5,4,1,131313.10636571687,3.1608105233259827,4.085783642956524,52.94033694721259,-6.907723269609144,47.24627044082592,16.924161566530113,22.818162500166913,49.297391622153306,28.992512140303855,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,0.0,0.0,2,62.17557211336241,30.23563787591089,70.66773217778291,65.24019173402044,36.639042713168934
5,0,claude-haiku-4-5,5,1,135286.62200462323,3.025985561441095,4.17790525644199,61.161353004657464,-8.221016057444869,46.26316927615488,17.61291549661518,20.45646499654553,42.633580226053155,29.551430987690605,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,0.5,1.0,2,62.756792412637274,30.488310608071632,71.13457785240944,61.99924154885881,34.825141777737606
5,0,claude-haiku-4-5,6,0,140557.50006776923,3.8960822474862784,4.175262491174013,70.61749188996147,-9.456138885304012,45.57810688210032,16.634880385585824,21.855460615492046,36.14292395084885,30.287541013782896,14.0,14.0,11.0,14.0,11.0,12.0,12.0,7.0,5.0,-0.5,0.5,2,63.18526784197118,32.09053069709159,71.7039062106014,61.66137335148809,32.78200166615266
5,0,claude-haiku-4-5,7,1,143546.9831987335,2.1268755701566366,3.7045549092917383,80.42926696258573,-9.811775072624261,44.087965888637555,15.842204836204626,21.67002163236436,33.854057314212184,27.382472532762453,22.0,22.0,8.0,8.0,10.0,18.0,5.0,5.0,2.0,1.0,2.0,2,64.1965841487399,29.85058873095292,72.29179574825588,55.60580471744871,31.50120028314973
